# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
42934	Bunan	SAND	bema	sand	OLD	b e m a	1661	118	1 7 4 7	AXBZ	PEMA	8	8.P.C 8.E.V 8.M.C 8.A.V	2.0 1.5 1.75 0.8	0
43304	Byangsi	SAND	balwa:	sand	OLD	b a l w aː	1661	10565	1 7 5 6 7	AXBCZ	PALWA	9	9.P.C 9.A.V 9.L.C 9.W.C 9.A.V	2.0 1.5 1.75 1.5 0.8	0
43528	Rongpo	SAND	ba:wo	sand	OLD	b aː w o	1661	10565	1 7 6 7	AXBZ	PAWU	43	43.P.C 43.A.V 43.W.C 43.U.V	2.0 1.5 1.75 0.8	0
43756	Kulung	SAND	serɔm	sand (n.)	OLD	s e r ɔ m	1663	212	3 7 5 7 4	AXBYN	SERUM	26	26.S.C 26.E.V 26.R.C 26.U.V 26.M.c	2.0 1.5 1.75 1.3 0.8	0
1855	Yolmo	SAND	pema	Sand:Low-Rise	NEW	p e m a	1661	0	1 7 4 7	AXBZ	PEMA	57	57.P.C 57.E.V 57.M.C 57.A.V	2.0 1.5 1.75 0.8	0
44017	Bantawa	SAND	bakʰa	clay, soil, mud, sand	OLD	b a kʰ a	1661	10566	1 7 1 7	AXBZ	PAKA	4	4.P.C 4.A.V 4.K.C 4.A.V	2.0 1.5 1.75 0.8	1
44639	Rangoon	SAND	tθɛ⁵⁵		OLD	tθ ɛ ⁵⁵	1664	212	1 7 8	AXT	TE5	41	41.T.C 41.E.V 41.5.T	1.6 3.0 1.0	0
45536	Achang_Longchuan	SAND	să³¹le⁵⁵	sand n	OLD	s ă ³¹ + l e ⁵⁵	1660	212	3 7 8 9 5 7 8	AXT_AXT	SA3_LE5	1	1.S.C 1.A.V 1.3.T 1._._ 1.L.C 1.E.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
45537	Atsi	SAND	să²¹mui⁵¹	sand n	OLD	s ă ²¹ + m u i ⁵¹	1660	212	3 7 8 9 4 7 7 8	AXT_AXYT	SA3_MYI3	2	2.S.C 2.A.V 2.3.T 2._._ 2.M.C 2.Y.V 2.I.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0
45538	Bola	SAND	mɛ⁵⁵ʃa⁵⁵	sand n	OLD	m ɛ ⁵⁵ + ʃ a ⁵⁵	1660	212	4 7 8 9 3 7 8	AXT_AXT	ME5_SA5	7	7.M.C 7.E.V 7.5.T 7._._ 7.S.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
45539	Lashi	SAND	sə̆⁵⁵mui³¹	sand n	OLD	s ə̆ ⁵⁵ + m u i ³¹	1660	212	3 7 8 9 4 7 7 8	AXT_AXYT	SE5_MYI3	27	27.S.C 27.E.V 27.5.T 27._._ 27.M.C 27.Y.V 27.I.V 27.3.T	1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0
45540	Maru	SAND	ma³¹ʃɔ³¹	sand n	OLD	m a ³¹ + ʃ ɔ ³¹	1660	212	4 7 8 9 3 7 8	AXT_AXT	MA3_SU3	33	33.M.C 33.A.V 33.3.T 33._._ 33.S.C 33.U.V 33.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
45541	Xiandao	SAND	sa³¹lɛ³¹	sand n	OLD	s a ³¹ + l ɛ ³¹	1660	212	3 7 8 9 5 7 8	AXT_AXT	SA3_LE3	54	54.S.C 54.A.V 54.3.T 54._._ 54.L.C 54.E.V 54.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
46056	Lushai	SAND	t̥iáu	sand (n)	OLD	ʈ i a u	1664	1544	1 7 7 7	AXYZ	TIAY	32	32.T.C 32.I.V 32.A.V 32.Y.V	2.0 1.5 1.3 0.8	0
46980	Beijing	SAND	ʂa⁵⁵tsɿ⁰		OLD	ʂ a ⁵⁵ ts ɿ ⁰	1660	212	3 7 8 2 7 8	AXTBYT	SA5CI6	5	5.S.C 5.A.V 5.5.T 5.C.C 5.I.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0
46981	Guangzhou	SAND	sa⁵³₅₅		OLD	s a ⁵³/⁵⁵	1660	212	3 7 8	AXT	SA6	16	16.S.C 16.A.V 16.6.T	1.6 3.0 1.0	0
46982	Chaozhou	SAND	sua³³		OLD	s u a ³³	1663	212	3 7 7 8	AXYT	SYA4	10	10.S.C 10.Y.V 10.A.V 10.4.T	1.6 3.0 3.0 1.0	0
46983	Longgang	SAND	sa³³		OLD	s a ³³	1660	212	3 7 8	AXT	SA4	30	30.S.C 30.A.V 30.4.T	1.6 3.0 1.0	0
46984	Jieyang	SAND	sua³³		OLD	s u a ³³	1663	212	3 7 7 8	AXYT	SYA4	21	21.S.C 21.Y.V 21.A.V 21.4.T	1.6 3.0 3.0 1.0	0
46985	Xingning	SAND	sa⁴⁵₃₅ti²¹		OLD	s a ⁴⁵/³⁵ t i ²¹	1660	212	3 7 8 1 7 8	AXTBYT	SA6TI3	55	55.S.C 55.A.V 55.6.T 55.T.C 55.I.V 55.3.T	1.6 3.0 1.0 1.3 3.0 1.0	0
47666	Ukhrul	SAND	si-tuj	sand	OLD	s i + t u j	1662	3381	3 7 9 1 7 6	AX_AXN	SI_TYJ	52	52.S.C 52.I.V 52._._ 52.T.C 52.Y.V 52.J.c	2.0 1.5 0.0 2.0 1.5 0.8	0
47874	Hayu	SAND	piː̃ku	sand (n)	OLD	p ĩː k u	1661	2208	1 7 1 7	AXBZ	PIKY	19	19.P.C 19.I.V 19.K.C 19.Y.V	2.0 1.5 1.75 0.8	0
48404	Mikir	SAND	sangti		OLD	s a ng t i	1663	10437	3 7 4 1 7	AXMBZ	SANTI	34	34.S.C 34.A.V 34.N.c 34.T.C 34.I.V	2.0 1.5 1.1 1.75 0.8	0
48533	Rabha	SAND	háŋ-tʃeŋ	sand	OLD	h á/a ŋ + tʃ e ŋ	1662	4004	3 7 4 9 1 7 4	AXN_AXN	HAN_TEN	40	40.H.C 40.A.V 40.N.c 40._._ 40.T.C 40.E.V 40.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	0
18287	Old_Tibetan	SAND	bʲe.ma	sand	OLD	bʲ e m a	1661	118	1 7 4 7	AXBZ	PEMA	39	39.P.C 39.E.V 39.M.C 39.A.V	2.0 1.5 1.75 0.8	0
18300	Khaling	SAND	sekhre	sand	OLD	s e kʰ r e	1663	212	3 7 1 5 7	AXBCZ	SEKRE	25	25.S.C 25.E.V 25.K.C 25.R.C 25.E.V	2.0 1.5 1.75 1.5 0.8	0
18316	Japhug	SAND	qambɯt	sand	OLD	q a m b ɯ t	1665	2415	1 7 4 1 7 1	AXMBYN	KAMPIT	20	20.K.C 20.A.V 20.M.c 20.P.C 20.I.V 20.T.c	2.0 1.5 1.1 1.75 1.3 0.8	0
33103	Bokar	SAND	dʑe mə	sand	OLD	dʑ e + m ə	1662	118	2 7 9 4 7	AX_AX	CE_ME	6	6.C.C 6.E.V 6._._ 6.M.C 6.E.V	2.0 1.5 0.0 2.0 1.5	0
24975	Jingpho	SAND	tsai³¹pʒu³¹	sand	OLD	ts a i ³¹ + p ʒ u ³¹	1660	212	2 7 7 8 9 1 3 7 8	AXYT_ACXT	CAI3_PSY3	22	22.C.C 22.A.V 22.I.V 22.3.T 22._._ 22.P.C 22.S.C 22.Y.V 22.3.T	1.6 3.0 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0
26512	Motuo_Menba	SAND	be tsa	sand	OLD	b e _ ts a	1662	118	1 7 9 2 7	AX_AX	PE_CA	35	35.P.C 35.E.V 35._._ 35.C.C 35.A.V	2.0 1.5 0.0 2.0 1.5	0
27358	rGyalrong_Maerkang	SAND	kə wᴇk	sand	OLD	k ə _ w ᴇ/e k	1662	2415	1 7 9 6 7 1	AX_AXN	KE_WEK	42	42.K.C 42.E.V 42._._ 42.W.C 42.E.V 42.K.c	2.0 1.5 0.0 2.0 1.5 0.8	0
28593	Daofu	SAND	bji ma	sand	OLD	b j i + m a	1662	118	1 6 7 9 4 7	ACX_AX	PJI_MA	12	12.P.C 12.J.C 12.I.V 12._._ 12.M.C 12.A.V	2.0 1.5 1.5 0.0 2.0 1.5	0
29038	Dulong	SAND	ɑ⁵⁵pi⁵⁵	sand	OLD	ɑ ⁵⁵ + p i ⁵⁵	1660	10567	7 8 9 1 7 8	XT_AXT	A5_PI5	14	14.A.V 14.5.T 14._._ 14.P.C 14.I.V 14.5.T	3.0 1.0 0.0 1.6 3.0 1.0	0
29264	Tibetan_Batang	SAND	ɕɪ¹³ma⁵⁵	sand	OLD	ɕ ɪ ¹³ + m a ⁵⁵	1660	118	3 7 8 9 4 7 8	AXT_AXT	SI2_MA5	48	48.S.C 48.I.V 48.2.T 48._._ 48.M.C 48.A.V 48.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
30528	Tibetan_Lhasa	SAND	tɕhe¹³ma⁵⁵	sand	OLD	tɕʰ e ¹³ + m a ⁵⁵	1660	118	2 7 8 9 4 7 8	AXT_AXT	CE2_MA5	49	49.C.C 49.E.V 49.2.T 49._._ 49.M.C 49.A.V 49.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
30531	Darang_Taraon	SAND	tɑ³¹pi⁵⁵	sand	OLD	t ɑ ³¹ + p i ⁵⁵	1660	10567	1 7 8 9 1 7 8	AXT_AXT	TA3_PI5	13	13.T.C 13.A.V 13.3.T 13._._ 13.P.C 13.I.V 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
31142	Zhaba_Daofu_County	SAND	tsi³³ma⁵⁵	sand	OLD	ts i ³³ + m a ⁵⁵	1660	118	2 7 8 9 4 7 8	AXT_AXT	CI4_MA5	58	58.C.C 58.I.V 58.4.T 58._._ 58.M.C 58.A.V 58.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
31229	Tibetan_Xiahe	SAND	ɕe ma	sand	OLD	ɕ e _ m a	1662	118	3 7 9 4 7	AX_AX	SE_MA	50	50.S.C 50.E.V 50._._ 50.M.C 50.A.V	2.0 1.5 0.0 2.0 1.5	0
#
32834	Tibetan_Xiahe	SCRATCH	tʂhəχ	scratch (an itch)	OLD	ʈʂʰ ə χ	1668	126	2 7 3	AXN	CEG	50	50.C.C 50.E.V 50.G.c	2.0 1.5 0.8	0
34055	Lisu	SCRATCH	tɕhe³⁵	scratch (an itch)	OLD	tɕʰ e ³⁵	1670	3421	2 7 8	AXT	CE2	29	29.C.C 29.E.V 29.2.T	1.6 3.0 1.0	0
35012	Tibetan_Alike	SCRATCH	ntʂhuk	scratch (an itch)	OLD	n ʈʂʰ u k	1668	126	4 2 7 1	ACYN	NCYK	47	47.N.C 47.C.C 47.Y.V 47.K.c	2.0 1.5 1.3 0.8	0
35206	Yidu	SCRATCH	dzu⁵⁵ɹu⁵⁵	scratch (an itch)	OLD	dz u ⁵⁵ + ɹ u ⁵⁵	1670	3016	2 7 8 9 5 7 8	AXT_AXT	CY5_RY5	56	56.C.C 56.Y.V 56.5.T 56._._ 56.R.C 56.Y.V 56.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
35370	Darang_Taraon	SCRATCH	wɑ⁵⁵	scratch (an itch)	OLD	w ɑ ⁵⁵	1671	3055	6 7 8	AXT	WA5	13	13.W.C 13.A.V 13.5.T	1.6 3.0 1.0	0
40408	Limbu	SCRATCH	uːk		OLD	uː k	1668	2811	7 1	XN	YK	28	28.Y.V 28.K.c	1.5 0.8	0
40963	Old_Chinese	SCRATCH	s→tsˤu		OLD	s + tsˤ u	1678	3662	3 9 1 7	A_AX	S_TY	38	38.S.C 38._._ 38.T.C 38.Y.V	2.0 0.0 2.0 1.5	0
41254	Old_Burmese	SCRATCH	phyo₂k		OLD	pʰ j o₂/o k	1668	126	1 6 7 1	ACXN	PJUK	37	37.P.C 37.J.C 37.U.V 37.K.c	2.0 1.5 1.5 0.8	0
41721	Wobzi_Khroskyabs	SCRATCH	nsprɑɣvɑ́ɣ		OLD	n s p r ɑ ɣ v ɑ́ ɣ	1668	2403	4 3 1 5 7 3 3 7 3	AMBCYMBYN	NSPRAGBAG	53	53.N.C 53.S.c 53.P.C 53.R.C 53.A.V 53.G.c 53.B.C 53.A.V 53.G.c	2.0 1.1 1.75 1.5 1.3 1.1 1.75 1.3 0.8	0
41986	Chepang	SCRATCH	wərəʔ-	scratch (all over), leave scratch marks	OLD	w ə r ə ʔ	1673	2404	6 7 5 7 1	AXBYN	WEREH	11	11.W.C 11.E.V 11.R.C 11.E.V 11.H.c	2.0 1.5 1.75 1.3 0.8	0
34136	Bokar	SCRATCH	(ak) ɦok	scratch (an itch)	OLD	ɦ o k	1668	2811	3 7 1	AXN	HUK	6	6.H.C 6.U.V 6.K.c	2.0 1.5 0.8	0
42241	Garo	SCRATCH	brik-a	scratch (vt)	OLD	b r i k + a	1669	4005	1 5 7 1 9 7	ACXN_X	PRIK_A	15	15.P.C 15.R.C 15.I.V 15.K.c 15._._ 15.A.V	2.0 1.5 1.5 0.8 0.0 1.5	0
42600	Thulung	SCRATCH	bhrammu		OLD	bh r a m	1669	3524	1 5 7 4	ACXN	PRAM	46	46.P.C 46.R.C 46.A.V 46.M.c	2.0 1.5 1.5 0.8	0
42818	Hakha_Chin	SCRATCH	huah , kheuh , tak thak i kheuh	scratch (v.)	OLD	h u a t + h u a ʔ	1675	1262	3 7 7 1 9 3 7 7 1	AXYN_AXYN	HYAT_HYAH	18	18.H.C 18.Y.V 18.A.V 18.T.c 18._._ 18.H.C 18.Y.V 18.A.V 18.H.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 1.3 0.8	0
42904	Old_Tibetan	SCRATCH	ɴpʰrug		OLD	ɴ pʰ r u g	1668	126	4 1 5 7 1	ACCYN	NPRYK	39	39.N.C 39.P.C 39.R.C 39.Y.V 39.K.c	2.0 1.5 1.5 1.3 0.8	0
43136	Bunan	SCRATCH	trak	scratch	OLD	t r a k	1668	305	1 5 7 1	ACXN	TRAK	8	8.T.C 8.R.C 8.A.V 8.K.c	2.0 1.5 1.5 0.8	0
43370	Byangsi	SCRATCH	kwàmo	dig, scratch	OLD	k w à/a m o	1671	1672	1 6 7 4 7	ACXBZ	KWAMU	9	9.K.C 9.W.C 9.A.V 9.M.C 9.U.V	2.0 1.5 1.5 1.75 0.8	1
43602	Rongpo	SCRATCH	khyo-	scrape	OLD	kʰ j o	1667	592	1 6 7	ACX	KJU	43	43.K.C 43.J.C 43.U.V	2.0 1.5 1.5	0
43824	Kulung	SCRATCH	uima	scratch (vt-5 [1: ui- 2: uiy- 3: ui- 4: un- 5: u:-])	OLD	u i m a	1671	725	7 7 4 7	XYBZ	YIMA	26	26.Y.V 26.I.V 26.M.C 26.A.V	1.5 1.3 1.75 0.8	1
44018	Bantawa	SCRATCH	pamma (pamtu)	(antip) to scratch, to tear (at the wall); to grab (with claws)	OLD	p a m t	1669	833	1 7 4 1	AXLN	PAMT	4	4.P.C 4.A.V 4.M.c 4.T.c	2.0 1.5 1.1 0.8	0
44019	Bantawa	SCRATCH	wamma (wamtu)	to scratch on an itchy place	OLD	w a m t	1671	834	6 7 4 1	AXLN	WAMT	4	4.W.C 4.A.V 4.M.c 4.T.c	2.0 1.5 1.1 0.8	0
44730	Rangoon	SCRATCH	ɑ⁵³jɑ⁵⁵pʰjɑuʔ⁴		OLD	ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴	1679	126	7 8 9 6 7 8 9 1 6 7 7 1 8	XT_AXT_ACXYLT	A3_JA5_PJAYH6	41	41.A.V 41.3.T 41._._ 41.J.C 41.A.V 41.5.T 41._._ 41.P.C 41.J.C 41.A.V 41.Y.V 41.H.c 41.6.T	3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 3.0 1.1 1.0	0
45543	Achang_Longchuan	SCRATCH	khʐən⁵⁵	scratch (an itch) v.	OLD	kʰ ʐ ə n ⁵⁵	1667	1327	1 3 7 4 8	ACXLT	KSEN5	1	1.K.C 1.S.C 1.E.V 1.N.c 1.5.T	1.6 1.2 3.0 1.1 1.0	0
45544	Atsi	SCRATCH	kjin⁵¹	scratch (an itch) v.	OLD	k j i n ⁵¹	1667	1327	1 6 7 4 8	ACXLT	KJIN3	2	2.K.C 2.J.C 2.I.V 2.N.c 2.3.T	1.6 1.2 3.0 1.1 1.0	0
45545	Bola	SCRATCH	kjɔ̱n⁵⁵	scratch (an itch) v.	OLD	k j ɔ̰ n ⁵⁵	1667	1327	1 6 7 4 8	ACXLT	KJUN5	7	7.K.C 7.J.C 7.U.V 7.N.c 7.5.T	1.6 1.2 3.0 1.1 1.0	0
45546	Lashi	SCRATCH	kji̱ːn³¹	scratch (an itch) v.	OLD	k j ḭː n ³¹	1667	1327	1 6 7 4 8	ACXLT	KJIN3	27	27.K.C 27.J.C 27.I.V 27.N.c 27.3.T	1.6 1.2 3.0 1.1 1.0	0
45547	Maru	SCRATCH	kji̱ŋ³¹	scratch (an itch) v.	OLD	k j ḭ ŋ ³¹	1667	1327	1 6 7 4 8	ACXLT	KJIN3	33	33.K.C 33.J.C 33.I.V 33.N.c 33.3.T	1.6 1.2 3.0 1.1 1.0	0
45548	Xiandao	SCRATCH	khʐan⁵⁵	scratch (an itch) v.	OLD	kʰ ʐ a n ⁵⁵	1667	1327	1 3 7 4 8	ACXLT	KSAN5	54	54.K.C 54.S.C 54.A.V 54.N.c 54.5.T	1.6 1.2 3.0 1.1 1.0	0
40407	Khaling	SCRATCH	phrɛpt		OLD	pʰ r ɛ p t	1669	3524	1 5 7 1 1	ACXLN	PREPT	25	25.P.C 25.R.C 25.E.V 25.P.c 25.T.c	2.0 1.5 1.5 1.1 0.8	0
45880	Bahing	SCRATCH	ʔbapt-	scratch (vt)	OLD	ʔ b a p t	1669	833	1 1 7 1 1	ACYLN	HPAPT	3	3.H.C 3.P.C 3.A.V 3.P.c 3.T.c	2.0 1.5 1.3 1.1 0.8	0
46142	Lushai	SCRATCH	hiat	scratch (v)	OLD	h i a t	1675	1262	3 7 7 1	AXYN	HIAT	32	32.H.C 32.I.V 32.A.V 32.T.c	2.0 1.5 1.3 0.8	0
46143	Lushai	SCRATCH	hem	scratch (v)	OLD	h e m	1675	3902	3 7 4	AXN	HEM	32	32.H.C 32.E.V 32.M.c	2.0 1.5 0.8	0
47398	Beijing	SCRATCH	nɑo³⁵jɑŋ²¹⁴	scratch (to relieve itch)	OLD	n ɑ o ³⁵ j ɑ ŋ ²¹⁴	1672	1961	4 7 7 8 6 7 4 8	AXYTBYLT	NAU2JAN6	5	5.N.C 5.A.V 5.U.V 5.2.T 5.J.C 5.A.V 5.N.c 5.6.T	1.6 3.0 3.0 1.0 1.3 3.0 1.1 1.0	0
47399	Beijing	SCRATCH	kʰuæi²¹⁴₃₅jɑŋ²¹⁴	scratch (to relieve itch)	OLD	kʰ u æ i ²¹⁴/³⁵ j ɑ ŋ ²¹⁴	1672	3062	1 7 7 7 8 6 7 4 8	AXYYTBYLT	KYEI6JAN6	5	5.K.C 5.Y.V 5.E.V 5.I.V 5.6.T 5.J.C 5.A.V 5.N.c 5.6.T	1.6 3.0 3.0 3.0 1.0 1.3 3.0 1.1 1.0	0
47400	Guangzhou	SCRATCH	ŋɐu⁵³hɐn²²	scratch (to relieve itch)	OLD	ŋ ɐ u ⁵³ h ɐ n ²²	1672	1962	4 7 7 8 3 7 4 8	AXYTBYLT	NEY3HEN1	16	16.N.C 16.E.V 16.Y.V 16.3.T 16.H.C 16.E.V 16.N.c 16.1.T	1.6 3.0 3.0 1.0 1.3 3.0 1.1 1.0	0
47401	Longgang	SCRATCH	ja³³		OLD	j a ³³	1667	3237	6 7 8	AXT	JA4	30	30.J.C 30.A.V 30.4.T	1.6 3.0 1.0	0
47402	Jieyang	SCRATCH	pɛ⁵⁵		OLD	p ɛ ⁵⁵	1671	1964	1 7 8	AXT	PE5	21	21.P.C 21.E.V 21.5.T	1.6 3.0 1.0	0
47403	Xingning	SCRATCH	ʐa²⁴		OLD	ʐ a ²⁴	1670	3238	3 7 8	AXT	SA2	55	55.S.C 55.A.V 55.2.T	1.6 3.0 1.0	0
47739	Ukhrul	SCRATCH	kə-kʰot	scratch / scrape	OLD	k ə + kʰ o t	1674	2142	1 7 9 1 7 1	AX_AXN	KE_KUT	52	52.K.C 52.E.V 52._._ 52.K.C 52.U.V 52.T.c	2.0 1.5 0.0 2.0 1.5 0.8	0
47938	Hayu	SCRATCH	phok	scratch (vt, vr)	OLD	pʰ o k	1668	126	1 7 1	AXN	PUK	19	19.P.C 19.U.V 19.K.c	2.0 1.5 0.8	0
48033	Tangut	SCRATCH	mja.		OLD	m j a./a	1667	4161	4 6 7	ACX	MJA	45	45.M.C 45.J.C 45.A.V	2.0 1.5 1.5	0
48349	Mikir	SCRATCH	arkè		OLD	a r k è/e	1667	10439	7 5 1 7	XMBZ	ARKE	34	34.A.V 34.R.c 34.K.C 34.E.V	1.5 1.1 1.75 0.8	0
48672	Rabha	SCRATCH	kʰɨn	scratch (an itch)	OLD	kʰ ɨ n	1667	10438	1 7 4	AXN	KIN	40	40.K.C 40.I.V 40.N.c	2.0 1.5 0.8	0
18393	Old_Tibetan	SCRATCH	brad		OLD	b r a d	1669	2501	1 5 7 1	ACXN	PRAT	39	39.P.C 39.R.C 39.A.V 39.T.c	2.0 1.5 1.5 0.8	0
18422	Japhug	SCRATCH	rɤβraʁ		OLD	r ɤ β r a ʁ	1669	2403	5 7 3 5 7 5	AXBCYN	REBRAR	20	20.R.C 20.E.V 20.B.C 20.R.C 20.A.V 20.R.c	2.0 1.5 1.75 1.5 1.3 0.8	0
27374	Jingpho	SCRATCH	mă³¹|khjit³¹	scratch (an itch)	OLD	m ă ³¹ + kʰ j i t ³¹	1677	2441	4 7 8 9 1 6 7 1 8	AXT_ACXLT	MA3_KJIT3	22	22.M.C 22.A.V 22.3.T 22._._ 22.K.C 22.J.C 22.I.V 22.T.c 22.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0
27436	Motuo_Menba	SCRATCH	prat	scratch (an itch)	OLD	p r a t	1669	2501	1 5 7 1	ACXN	PRAT	35	35.P.C 35.R.C 35.A.V 35.T.c	2.0 1.5 1.5 0.8	0
28377	rGyalrong_Maerkang	SCRATCH	kɐ rɐ khrok	scratch (an itch)	OLD	k ɐ _ r ɐ _ kʰ r o k	1674	3276	1 7 9 5 7 9 1 5 7 1	AX_AX_ACXN	KE_RE_KRUK	42	42.K.C 42.E.V 42._._ 42.R.C 42.E.V 42._._ 42.K.C 42.R.C 42.U.V 42.K.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 1.5 0.8	0
28749	Tibetan_Lhasa	SCRATCH	pɛ¹³pɛ⁵² taŋ⁵⁵	scratch (an itch)	OLD	p ɛ ¹³ + p ɛ ⁵² _ t a ŋ ⁵⁵	1670	3577	1 7 8 9 1 7 8 9 1 7 4 8	AXT_AXT_AXLT	PE2_PE3_TAN5	49	49.P.C 49.E.V 49.2.T 49._._ 49.P.C 49.E.V 49.3.T 49._._ 49.T.C 49.A.V 49.N.c 49.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
29725	Daofu	SCRATCH	zvɛ zvə	scratch (an itch)	OLD	z v ɛ + z v ə	1676	3353	3 3 7 9 3 3 7	ACZ_ACZ	SBE_SBE	12	12.S.C 12.B.C 12.E.V 12._._ 12.S.C 12.B.C 12.E.V	2.0 1.5 0.8 0.0 2.0 1.5 0.8	0
30078	Dulong	SCRATCH	ɹɯʔ⁵⁵	scratch (an itch)	OLD	ɹ ɯ ʔ ⁵⁵	1673	2404	5 7 1 8	AXLT	RIH5	14	14.R.C 14.I.V 14.H.c 14.5.T	1.6 3.0 1.1 1.0	0
30691	Tibetan_Batang	SCRATCH	tʂhuʔ⁵³	scratch (an itch)	OLD	ʈʂʰ u ʔ ⁵³	1673	126	2 7 1 8	AXLT	CYH3	48	48.C.C 48.Y.V 48.H.c 48.3.T	1.6 3.0 1.1 1.0	0
32164	Zhaba_Daofu_County	SCRATCH	ʌ³³ʐa⁵⁵ʐa³³	scratch (an itch)	OLD	ʌ ³³ + ʐ a ⁵⁵ + ʐ a ³³	1670	2403	7 8 9 3 7 8 9 3 7 8	XT_AXT_AXT	E4_SA5_SA4	58	58.E.V 58.4.T 58._._ 58.S.C 58.A.V 58.5.T 58._._ 58.S.C 58.A.V 58.4.T	3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
#
33034	Lisu	SEA	lu³¹be⁵³	sea	OLD	l u ³¹ + b e ⁵³	1680	3119	5 7 8 9 1 7 8	AXT_AXT	LY3_PE3	29	29.L.C 29.Y.V 29.3.T 29._._ 29.P.C 29.E.V 29.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
34630	Motuo_Menba	SEA	dʑam tsho	sea	OLD	dʑ a m _ tsʰ o	1681	3122	2 7 4 9 2 7	AXN_AX	CAM_CU	35	35.C.C 35.A.V 35.M.c 35._._ 35.C.C 35.U.V	2.0 1.5 0.8 0.0 2.0 1.5	0
35833	Japhug	SEA	rɟɤmtshu	sea	OLD	r ɟ ɤ m tsʰ u	1683	3122	5 1 7 4 2 7	ACYMBZ	RCEMCY	20	20.R.C 20.C.C 20.E.V 20.M.c 20.C.C 20.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	0
40489	Khaling	SEA	dhiridhi		OLD	dh i r i dh i	1682	5023	1 7 5 7 1 7	AXBYBZ	TIRITI	25	25.T.C 25.I.V 25.R.C 25.I.V 25.T.C 25.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0
34063	Tibetan_Alike	SEA	rdʑam tsho	sea	OLD	r dʑ a m _ tsʰ o	1681	3122	5 2 7 4 9 2 7	ACYN_AX	RCAM_CU	47	47.R.C 47.C.C 47.A.V 47.M.c 47._._ 47.C.C 47.U.V	2.0 1.5 1.3 0.8 0.0 2.0 1.5	0
40964	Old_Chinese	SEA	m̥ˤəʔ		OLD	m̥ˤ ə ʔ	1686	3116	4 7 1	AXN	MEH	38	38.M.C 38.E.V 38.H.c	2.0 1.5 0.8	0
41722	Wobzi_Khroskyabs	SEA	rɟɑ̂mtsʰu		OLD	r ɟ ɑ̂ m tsʰ u	1683	3122	5 1 7 4 2 7	ACYMBZ	RCAMCY	53	53.R.C 53.C.C 53.A.V 53.M.c 53.C.C 53.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	0
34375	Yidu	SEA	tu⁵⁵wi⁵⁵	sea	OLD	t u ⁵⁵ + w i ⁵⁵	1680	4429	1 7 8 9 6 7 8	AXT_AXT	TY5_WI5	56	56.T.C 56.Y.V 56.5.T 56._._ 56.W.C 56.I.V 56.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	1
42528	Thulung	SEA	diridin		OLD	d i r i d i n	1682	5023	1 7 5 7 1 7 4	AXBYBYN	TIRITIN	46	46.T.C 46.I.V 46.R.C 46.I.V 46.T.C 46.I.V 46.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0
42819	Hakha_Chin	SEA	rili	sea (n.)	OLD	r i l i	1682	5023	5 7 5 7	AXBZ	RILI	18	18.R.C 18.I.V 18.L.C 18.I.V	2.0 1.5 1.75 0.8	0
43146	Bunan	SEA	tsʰo	lake, sea	OLD	tsʰ o	1680	3122	2 7	AX	CU	8	8.C.C 8.U.V	2.0 1.5	0
