ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGIDS	COGID	ALIGNMENT	NOTE
608	Kagate	Cauliflower	kauli	kauli	k au + l i	*cauli-1 *cauli-2	446 447	146	k au + l i	[← Hindi(?)]
864	Lowa	Cauliflower	pʰulkopi	pʰulkopi	pʰ u.l + k o + p i	*fruit-2 *ko *pi	1063 25 449	146	pʰ u.l + k o + p i	[← Nepali]
1119	Nubri	Cauliflower	kauli	kauli	k au + l i	*cauli-1 *cauli-2	446 447	146	k au + l i	[← Hindi(?)]
1372	Sherpa	Cauliflower	kauli	kauli	k au + l i	*cauli-1 *cauli-2	446 447	146	k au + l i	[← Hindi(?)]
1616	Tsum	Cauliflower	kauli	kauli	k au + l i	*cauli-1 *cauli-2	446 447	146	k au + l i	[← Hindi(?)]
1880	Yolmo	Cauliflower	pʰulɡobi	pʰulɡobi	pʰ u.l + g o + b i	*fruit-2 *ko *pi	1063 25 449	146	pʰ u.l + g o + b i	[← Nepali]
89	Gyalsumdo	Tomato	kolbenda	kolbenda	k o.l + b e.n + d a	*tomato/gol *tomato/be *tomato/da	3322 3323 3324	1021	k o.l + b e.n + d a	[← ?]
350	Jirel	Tomato	ŋɡolbeda	ŋɡolbeda	ⁿg o.l + b e + d a	*tomato/gol *tomato/be *tomato/da	3322 3323 3324	1021	ⁿg o.l + b e + d a	[← ?]
609	Kagate	Tomato	ɡolbeda	ɡolbeda	g o.l + b e + d a	*tomato/gol *tomato/be *tomato/da	3322 3323 3324	1021	g o.l + b e + d a	[← ?]
865	Lowa	Tomato	tomato	tomato	t o + m a + t o	*tomato-1 *tomato-2 *tomato-3	3324 3325 3326	1022	t o + m a + t o	[← English tomato]
1120	Nubri	Tomato	tumaʈa	tumaʈa	t u + m a + ʈ a	*tomato-1 *tomato-2 *tomato-3	3324 3325 3326	1022	t u + m a + ʈ a	[← English tomato]
1373	Sherpa	Tomato	ɡolbeda	ɡolbeda	g o.l + b e + d a	*tomato/gol *tomato/be *tomato/da	3322 3323 3324	1021	g o.l + b e + d a	[← ?]
1617	Tsum	Tomato	ɡolbeɾa	ɡolbeɾa	g o.l + b e + ɾ a	*tomato/gol *tomato/be *tomato/da	3322 3323 3328	1021	g o.l + b e + ɾ a	[← ?]
1881	Yolmo	Tomato	ɡolbenda	ɡolbenda	g o.l + b e.n + d a	*tomato/gol *tomato/be *tomato/da	3322 3323 3324	1021	g o.l + b e.n + d a	[← ?]
90	Gyalsumdo	Cabbage	pənd̪a	pənd̪a	p ə + ⁿd a	cabbage/be cabbage/nda	425 426	142	p ə + ⁿd a	[x]
351	Jirel	Cabbage	bənd̪a	bənd̪a	b ə + ⁿd a	cabbage/be cabbage/nda	425 426	142	b ə + ⁿd a	[x]
610	Kagate	Cabbage	bənd̪aɡobi	bənd̪aɡobi	b ə + ⁿd a + g o + b i	cabbage/be cabbage/nda cabbage/ngo cabbage/pi	425 426 427 428	142	b ə + ⁿd a + g o + b i	[x]
866	Lowa	Cabbage	ŋɡopi	ŋɡopi	ⁿg o + p i	cabbage/ngo cabbage/pi	427 428	144	ⁿg o + p i	[x]
1121	Nubri	Cabbage	pənd̪a	pənd̪a	p ə + ⁿd a	cabbage/be cabbage/nda	425 426	142	p ə + ⁿd a	[x]
1374	Sherpa	Cabbage	bənd̪a	bənd̪a	b ə + ⁿd a	cabbage/be cabbage/nda	425 426	142	b ə + ⁿd a	[x]
1618	Tsum	Cabbage	bənd̪a	bənd̪a	b ə + ⁿd a	cabbage/be cabbage/nda	425 426	142	b ə + ⁿd a	[x]
1882	Yolmo	Cabbage	bənd̪aɡobi	bənd̪aɡobi	b ə + ⁿd a + g o + b i	cabbage/be cabbage/nda cabbage/ngo cabbage/pi	425 426 427 428	142	b ə + ⁿd a + g o + b i	[x]
91	Gyalsumdo	Oil	maɹku	maɹku	m a.ɹ + k u	oil/mar _ku	1961 1962	573	m a.ɹ + k u	[x]
352	Jirel	Oil	məɹɡu	məɹɡu	m ə.ɹ + g u	oil/mar _ku	1961 1962	573	m ə.ɹ + g u	[x]
611	Kagate	Oil	marku	marku	m a.r + k u	oil/mar _ku	1961 1962	573	m a.r + k u	[x]
867	Lowa	Oil	muku	muku	m u + k u	oil/mar _ku	1961 1962	573	m u + k u	[x]
868	Lowa	Oil	num	num	n u.m	oil/num	1964	572	n u.m	[x]
1122	Nubri	Oil	n̪um	n̪um	n̪ u.m	oil/num	1964	572	n̪ u.m	[x]
1375	Sherpa	Oil	n̪um	n̪um	n̪ u.m	oil/num	1964	572	n̪ u.m	[x]
1619	Tsum	Oil	n̪um	n̪um	n̪ u.m	oil/num	1964	572	n̪ u.m	[x]
1883	Yolmo	Oil	n̪um	n̪um	n̪ u.m	oil/num	1964	572	n̪ u.m	[x]
92	Gyalsumdo	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
353	Jirel	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
612	Kagate	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
869	Lowa	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
1123	Nubri	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
1376	Sherpa	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
1620	Tsum	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
1884	Yolmo	Salt	tsʰa	tsʰa	tsʰ a	salt	2349	701	tsʰ a	[x]
93	Gyalsumdo	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
354	Jirel	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
613	Kagate	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
870	Lowa	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
1124	Nubri	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
1377	Sherpa	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
1621	Tsum	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
1885	Yolmo	Meat	ɕja	ɕja	ɕ.j a	meat	1668	484	ɕ.j a	[x]
94	Gyalsumdo	Fat (of meat)	tsʰulu	tsʰulu	tsʰ u + l u	*fat fat/luk	896 897	272	tsʰ u + l u -	[←Chinese]
355	Jirel	Fat (of meat)	tsʰiluk	tsʰiluk	tsʰ i + l u.k	*fat fat/luk	896 897	272	tsʰ i + l u.k	[←Chinese]
614	Kagate	Fat (of meat)	tsʰiluk	tsʰiluk	tsʰ i + l u.k	*fat fat/luk	896 897	272	tsʰ i + l u.k	[←Chinese]
871	Lowa	Fat (of meat)	tsʰiluk	tsʰiluk	tsʰ i + l u.k	*fat fat/luk	896 897	272	tsʰ i + l u.k	[←Chinese]
1125	Nubri	Fat (of meat)	tsʰulu	tsʰulu	tsʰ u + l u	*fat fat/luk	896 897	272	tsʰ u + l u -	[←Chinese]
1378	Sherpa	Fat (of meat)	tsʰiluk	tsʰiluk	tsʰ i + l u.k	*fat fat/luk	896 897	272	tsʰ i + l u.k	[←Chinese]
1622	Tsum	Fat (of meat)	tsʰilu	tsʰilu	tsʰ i + l u	*fat fat/luk	896 897	272	tsʰ i + l u -	[←Chinese]
1886	Yolmo	Fat (of meat)	tsʰilu	tsʰilu	tsʰ i + l u	*fat fat/luk	896 897	272	tsʰ i + l u -	[←Chinese]
95	Gyalsumdo	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
356	Jirel	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
615	Kagate	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
872	Lowa	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
1126	Nubri	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
1379	Sherpa	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
1623	Tsum	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
1887	Yolmo	Fish	ɲa	ɲa	ɲ a	fish	1000	301	ɲ a	[x]
96	Gyalsumdo	Chicken	tɕʰiptʰuk	tɕʰiptʰuk	tɕʰ i.p + tʰ u.k	chicken chicken-4	465 466	37	tɕʰ i.p + tʰ u.k	[x]
357	Jirel	Chicken	tsʰiɹbuk	tsʰiɹbuk	tsʰ i.!ɹ/b + !b/ɹ u.k	chicken chicken-2	467 468	151	tsʰ i.!ɹ/b + !b/ɹ u.k	[x]
616	Kagate	Chicken	tsipru	tsipru	ts i.p + r u	chicken chicken-2	465 469	151	ts i.p + r u	[x]
873	Lowa	Chicken	tɕjamodʑiptʰuk	tɕjamodʑiptʰuk	tɕ.j a + m o + dʑ i.p + tʰ u.k	_chicken-5 _female chicken chicken-4	470 601 465 466	37	tɕ.j a + m o + dʑ i.p + tʰ u.k	[x]
1127	Nubri	Chicken	tɕjoũ	tɕjoũ	tɕ.j oũ	chicken-3	470	153	tɕ.j oũ	[x]
1380	Sherpa	Chicken	tsʰebruk	tsʰebruk	tsʰ e.b + r u.k	chicken chicken-2	465 469	151	tsʰ e.b + r u.k	[x]
1624	Tsum	Chicken	tɕjauɾu	tɕjauɾu	tɕ.j au + ɾ u	chicken-5 chicken-2	470 469	152	tɕ.j au + ɾ u	[x]
1888	Yolmo	Chicken	tɕjamubiɹu	tɕjamubiɹu	tɕ.j a + m u + b i + ɹ u	chicken-5 _female _chicken-bi chicken-2	470 471 472 469	152	tɕ.j a + m u + b i + ɹ u	[x]
97	Gyalsumdo	Egg	koŋa	koŋa	k o + ŋ a	egg-1 egg-2	724 725	222	k o + ŋ a	[x]
358	Jirel	Egg	tsʰemend̪ok	tsʰemend̪ok	tsʰ e + m e.n + d o.k	*chicken-1 egg-3 egg-4	726 727 728	224	tsʰ e + m e.n + d o.k	[x]
359	Jirel	Egg	tsʰeɡoŋa	tsʰeɡoŋa	tsʰ e + g o + ŋ a	*chicken-1 egg-1 egg-2	726 724 725	222	tsʰ e + g o + ŋ a	[x]
617	Kagate	Egg	tɕjamuɡoŋa	tɕjamuɡoŋa	tɕ.j a + m u + g o + ŋ a	*chicken-1 *female egg-1 egg-2	726 730 724 725	222	tɕ.j a + m u + g o + ŋ a	[x]
874	Lowa	Egg	koŋa	koŋa	k o + ŋ a	egg-1 egg-2	724 725	222	k o + ŋ a	[x]
1128	Nubri	Egg	koõ	koõ	k o + !Ø/ŋ õ/o	egg-1 egg-2	724 725	222	k o + !Ø/ŋ õ/o	[x]
1381	Sherpa	Egg	tɕʰeɡoŋa	tɕʰeɡoŋa	tɕʰ e + g o + ŋ a	*chicken-1 egg-1 egg-2	726 724 725	222	tɕʰ e + g o + ŋ a	[x]
1625	Tsum	Egg	koã	koã	k o + !Ø/ŋ !ã/a	egg-1 egg-2	724 725	222	k o + !Ø/ŋ !ã/a	[x]
1889	Yolmo	Egg	koŋa	koŋa	k o + ŋ a	egg-1 egg-2	724 725	222	k o + ŋ a	[x]
98	Gyalsumdo	Cow	poɡo	poɡo	p o + g o	cow cow-3-/go	583 584	41	p o + g o	[x]
360	Jirel	Cow	pʰalaŋ	pʰalaŋ	pʰ a + l a.ŋ	cow cow-2/lang	583 585	188	pʰ a + l a.ŋ	[x]
618	Kagate	Cow	palaŋ	palaŋ	p a + l a.ŋ	cow cow-2/lang	583 585	188	p a + l a.ŋ	[x]
875	Lowa	Cow	palaŋ	palaŋ	p a + l a.ŋ	cow cow-2/lang	583 585	188	p a + l a.ŋ	[x]
1129	Nubri	Cow	palaŋ	palaŋ	p a + l a.ŋ	cow cow-2/lang	583 585	188	p a + l a.ŋ	[x]
1382	Sherpa	Cow	tɕʰuŋma	tɕʰuŋma	tɕʰ u.ŋ + m a	cow cow-4/ma	586 587	191	tɕʰ u.ŋ + m a	[x]
1626	Tsum	Cow	pawo	pawo	p a + w o	cow cow-5/wo	583 588	38	p a + w o	[x]
1890	Yolmo	Cow	palaŋ	palaŋ	p a + l a.ŋ	cow cow-2/lang	583 585	188	p a + l a.ŋ	[x]
99	Gyalsumdo	Buffalo	maji	maji	m a + j i	buffalo buffalo-2/ji	408 411	138	m a + j i	[x]
361	Jirel	Buffalo	meɕja	meɕja	m e + ɕ.j a	buffalo buffalo-2/ji	408 411	138	m e + ɕ.j a	[x]
619	Kagate	Buffalo	mãjĩ	mãjĩ	m ã + j ĩ	buffalo buffalo-2/ji	408 411	138	m ã + j ĩ	[x]
876	Lowa	Buffalo	maji	maji	m a + j i	buffalo buffalo-2/ji	408 411	138	m a + j i	[x]
1130	Nubri	Buffalo	maɦi	maɦi	m a + ɦ i	buffalo buffalo-2/ji	408 411	138	m a + ɦ i	[x]
1383	Sherpa	Buffalo	mesi	mesi	m e + s i	buffalo buffalo-2/ji	408 411	138	m e + s i	[x]
1627	Tsum	Buffalo	maje	maje	m a + j e	buffalo buffalo-2/ji	408 411	138	m a + j e	[x]
1891	Yolmo	Buffalo	məji	məji	m ə + j i	buffalo buffalo-2/ji	408 411	138	m ə + j i	[x]
100	Gyalsumdo	Milk	oma	oma	o + m a	breast-1 mother	352 1807	485	- o + m a	
362	Jirel	Milk	olen	olen	o + l e.n	breast breast-2/len	352 29	42	- o + l e.n	
363	Jirel	Milk	oma	oma	o + m a	breast-1 mother	352 1807	485	- o + m a	
620	Kagate	Milk	oma	oma	o + m a	breast-1 mother	352 1807	485	- o + m a	
877	Lowa	Milk	oma	oma	o + m a	breast-1 mother	352 1807	485	- o + m a	
1131	Nubri	Milk	ɦoõ	ɦoõ	ɦ o + !Ø/m õ/a	breast-1 mother	352 1807	485	ɦ o + !Ø/m õ/a	
1384	Sherpa	Milk	oma	oma	o + m a	breast-1 mother	352 1807	485	- o + m a	
1628	Tsum	Milk	oã	oã	o + !Ø/m !ã/a	breast-1 mother	352 1807	485	- o + !Ø/m !ã/a	
1892	Yolmo	Milk	woma	woma	w o + m a	breast-1 mother	352 1807	485	w o + m a	
101	Gyalsumdo	Horns	ɹakjo	ɹakjo	ɹ a + k.j o	horn-ra horn-kjo	1335 1336	386	ɹ a + k.j o	[x]
364	Jirel	Horns	ɹodʑjo	ɹodʑjo	ɹ o + dʑ.j o	horn-ra horn-kjo	1335 1336	386	ɹ o + dʑ.j o	[x]
621	Kagate	Horns	rwaɡa	rwaɡa	r.w a + g a	horn-ra horn-ga	1335 1337	387	r.w a + g a	[x]
878	Lowa	Horns	ɹakjoʔ	ɹakjoʔ	ɹ a + k.j o.ʔ	horn-ra horn-kjo	1335 1336	386	ɹ a + k.j o.ʔ	[x]
1132	Nubri	Horns	adkjo	adkjo	!a/r.!d/a + k.j o	horn-ra horn-kjo	1335 1336	386	!a/r.!d/a + k.j o	[x]
1385	Sherpa	Horns	arkjok	arkjok	!a/r.!r/a + k.j o.k	horn-ra horn-kjo	1335 1336	386	!a/r.!r/a + k.j o.k	[x]
1629	Tsum	Horns	padʑjo	padʑjo	p a + dʑ.j o	horn-pa horn-kjo	1340 1336	43	p a + dʑ.j o	[x]
1893	Yolmo	Horns	ɹowa	ɹowa	ɹ o + w a	horn-ra horn-wa	1335 1341	44	ɹ - o + w a	[x]
102	Gyalsumdo	Tail	ŋama	ŋama	ŋ a + m a	tail/ŋa _:ma-suffix/ma	2648 11	779	ŋ a + m a -	[x]
365	Jirel	Tail	ŋama	ŋama	ŋ a + m a	tail/ŋa _ma-suffix/ma	2648 11	779	ŋ a + m a	[x]
622	Kagate	Tail	ŋama	ŋama	ŋ a + m a	tail/ŋa _:ma-suffix/ma	2648 11	779	ŋ a + m a	[x]
879	Lowa	Tail	ŋama	ŋama	ŋ a + m a	tail/ŋa _:ma-suffix/ma	2648 11	779	ŋ a + m a -	[x]
1133	Nubri	Tail	ŋõ	ŋõ	ŋ õ	tail/ŋa	2648	779	ŋ õ	[x]
1386	Sherpa	Tail	ŋəma	ŋəma	ŋ ə + m a	tail/ŋa _:ma-suffix/ma	2648 11	779	ŋ ə + m a	[x]
1630	Tsum	Tail	ŋa	ŋa	ŋ a	tail/ŋa	2648	779	ŋ a	[x]
1894	Yolmo	Tail	ŋama	ŋama	ŋ a + m a	tail/ŋa _:ma-suffix/ma	2648 11	779	ŋ a + m a	[x]
103	Gyalsumdo	Goat	ɹa	ɹa	ɹ a	goat	1130	327	ɹ a	[x]
366	Jirel	Goat	ɹa	ɹa	ɹ a	goat	1130	327	ɹ a	[x]
623	Kagate	Goat	ra	ra	r a	goat	1130	327	r a	[x]
880	Lowa	Goat	ɹa	ɹa	ɹ a	goat	1130	327	ɹ a	[x]
1134	Nubri	Goat	ɹatse	ɹatse	ɹ a + ts e	goat _goat/tse	1130 1131	327	ɹ a + ts e	[x]
1387	Sherpa	Goat	ra	ra	r a	goat	1130	327	r a	[x]
1631	Tsum	Goat	ɹa	ɹa	ɹ a	goat	1130	327	ɹ a	[x]
1895	Yolmo	Goat	ra	ra	r a	goat	1130	327	r a	[x]
104	Gyalsumdo	Dog	kjupu	kjupu	k.j u + p u	dog _:bu-suffix/pu	651 1581	211	k.j u + p u	[x]
105	Gyalsumdo	Dog	ki	ki	k i	dog	651	211	k - i	[x]
367	Jirel	Dog	ki	ki	k i	dog	651	211	k - i	[x]
624	Kagate	Dog	kʰi	kʰi	kʰ i	dog	651	211	kʰ - i	[x]
881	Lowa	Dog	kʰi	kʰi	kʰ i	dog	651	211	kʰ - i	[x]
1135	Nubri	Dog	kʰji	kʰji	kʰ.j i	dog	651	211	kʰ.j i	[x]
1388	Sherpa	Dog	ki	ki	k i	dog	651	211	k - i	[x]
1632	Tsum	Dog	ki	ki	k i	dog	651	211	k - i	[x]
1896	Yolmo	Dog	kʰi	kʰi	kʰ i	dog	651	211	kʰ - i	[x]
106	Gyalsumdo	Snake	tul	tul	t u.l	snake	2505	742	t u.l	[x]
368	Jirel	Snake	ɹul	ɹul	ɹ u.l	snake	2505	742	ɹ u.l	[x]
625	Kagate	Snake	prul	prul	p.r u.l	snake	2505	742	p.r u.l	[x]
882	Lowa	Snake	tu	tu	t u	snake	2505	742	- t u -	[x]
883	Lowa	Snake	tʰu	tʰu	tʰ u	snake	2505	742	- tʰ u -	[x]
1136	Nubri	Snake	tul	tul	t u.l	snake	2505	742	t u.l	[x]
1389	Sherpa	Snake	dul	dul	d u.l	snake	2505	742	d u.l	[x]
1633	Tsum	Snake	tɹul	tɹul	t.ɹ u.l	snake	2505	742	t.ɹ u.l	[x]
1897	Yolmo	Snake	pɹul	pɹul	p.ɹ u.l	snake	2505	742	p.ɹ u.l	[x]
107	Gyalsumdo	Monkey	tɛmaɹ	tɛmaɹ	t ɛ + m a.ɹ	monkey/te _monkey/mar	1694 1695	491	t ɛ + m a.ɹ	[x]
108	Gyalsumdo	Monkey	te	te	t e	monkey/te	1694	491	t e	[x]
369	Jirel	Monkey	moɹo	moɹo	m o + ɹ o	monkey/mo monkey/ro	1696 1697	493	m o + ɹ o	[x]
370	Jirel	Monkey	tʰaklapʰikant̪e	tʰaklapʰikant̪e	tʰ a + k l a + pʰ i + k a n + t̪ e	monkey/tha monkey/kla monkey/phi monkey/kan _:te-suffix/te	1700 1701 1698 1699 9	48	tʰ a + k l a + pʰ - i + k a n + t̪ e	[x]
626	Kagate	Monkey	preken	preken	p.r e + k e.n	monkey/priu _monkey/ken	1698 1699	490	p.r e + k e.n	[x]
627	Kagate	Monkey	priu	priu	p.r iu	monkey/priu	1698	490	p.r iu	[x]
884	Lowa	Monkey	piu	piu	p iu	monkey/priu	1698	490	p - iu	[x]
1137	Nubri	Monkey	piu	piu	p iu	monkey/priu	1698	490	p - iu	[x]
1390	Sherpa	Monkey	te	te	t e	monkey/te	1694	491	t e	[x]
1391	Sherpa	Monkey	riu	riu	r iu	monkey/priu	1698	490	r iu	[x]
1634	Tsum	Monkey	tiu	tiu	t iu	monkey/priu	1698	490	t iu	[x]
1898	Yolmo	Monkey	pɹeken	pɹeken	p.ɹ e + k e.n	monkey/priu _monkey/ken	1698 1699	490	p.ɹ e + k e.n	[x]
109	Gyalsumdo	Mosquito	lamkute	lamkute	l a.m + k u + t e	mosquito/lam _/ku _/te	1784 1785 1786	523	l a.m + k u + t e	[x]
371	Jirel	Mosquito	lamkute	lamkute	l a.m + k u + t e	mosquito/lam _/ku _/te	1784 1785 1786	523	l a.m + k u + t e	[x]
628	Kagate	Mosquito	lamkʰute	lamkʰute	l a.m + kʰ u + t e	mosquito/lam _/ku _/te	1784 1785 1786	523	l a.m + kʰ u + t e	[x]
885	Lowa	Mosquito	t̪uŋdaŋ	t̪uŋdaŋ	t̪ u.ŋ + d a.ŋ	mosquito/tuk _/dang	1787 1788	526	t̪ u.ŋ + d a.ŋ	[x]
1138	Nubri	Mosquito	t̪ukɖaŋ	t̪ukɖaŋ	t̪ u.k + ɖ a.ŋ	mosquito/tuk _/dang	1787 1788	526	t̪ u.k + ɖ a.ŋ	[x]
1392	Sherpa	Mosquito	lamkʰute	lamkʰute	l a.m + kʰ u + t e	mosquito/lam _/ku _/te	1784 1785 1786	523	l a.m + kʰ u + t e	[x]
1635	Tsum	Mosquito	lamkute	lamkute	l a.m + k u + t e	mosquito/lam _/ku _/te	1784 1785 1786	523	l a.m + k u + t e	[x]
1899	Yolmo	Mosquito	mətɕʰəɹ	mətɕʰəɹ	m ə + tɕʰ ə.ɹ	*mosquito/ma *mosquito/chhar	1789 1790	528	m ə + tɕʰ ə.ɹ	← Hindi «machchhar»
110	Gyalsumdo	Ant	tomaɹ	tomaɹ	t o + m a.ɹ	ant _ant/mar	32 33	16	t o + m a.ɹ	[x]
372	Jirel	Ant	tʰoŋmatsi	tʰoŋmatsi	tʰ o.ŋ + m a + ts i	ANT _ma-suffix/ma _/tsi	72 11 34	50	tʰ o.ŋ + m a + ts i	[x]
629	Kagate	Ant	tomak	tomak	t o + m a.k	ant _ant/mak	32 33	16	t o + m a.k	[x]
886	Lowa	Ant	mbudaɲa	mbudaɲa	ⁿb u + d a + ɲ a	ant-4 ant-5 ant-6	35 32 36	49	ⁿb u + d - a - + ɲ a	[x]
1139	Nubri	Ant	hɹomo	hɹomo	h.ɹ o + m o	ant _:mu-suffix/mu	32 3365	16	h.ɹ o + m o	[x]
1393	Sherpa	Ant	tʰəksəŋma	tʰəksəŋma	tʰ ə.k + s ə.ŋ + m a	ant-2 ant-3 _:ma-suffix/ma	37 38 33	17	tʰ ə.k + s ə.ŋ + m a	[x]
1636	Tsum	Ant	tɹomu	tɹomu	t.ɹ o + m u	ant _:mo-suffix/mu	32 132	16	t.ɹ o + m u	[x]
1900	Yolmo	Ant	tomaŋ	tomaŋ	t o + m a.ŋ	ant _ant/maŋ	32 33	16	t o + m a.ŋ	[x]
111	Gyalsumdo	Spider	palba	palba	p a.l + b a	spider/bel _/ba	2548 2554	748	p a.l + b a	[x]
373	Jirel	Spider	ŋɡwãpali	ŋɡwãpali	ⁿg.w ã + p a + l i	splider/gwa _:ba-suffix/pa _/li	2549 10 2550	61	ⁿg.w ã + p a + l i	[x]
630	Kagate	Spider	kiɡor	kiɡor	k i + g o.r	spider/ki _/gor	2551 2552	56	k i + g o.r	[x]
887	Lowa	Spider	mbut̪om	mbut̪om	ⁿb u + t̪ o.m	spider/bu _/tom	73 2553	51	ⁿb u + t̪ o.m	[x]
1140	Nubri	Spider	pabla	pabla	p a.bl/l + !Ø/b a	spider/bel _/ba	2548 2554	748	p a.bl/l + !Ø/b a	[x]
1394	Sherpa	Spider	bəldzjaŋ	bəldzjaŋ	b ə.l + dz.j a.ŋ	spider/bel _/dziang	2548 2555	748	b ə.l + dz.j a.ŋ	[x]
1637	Tsum	Spider	tɹaula	tɹaula	t.ɹ au + l a	spierd/trau _/la	2556 2554	60	t.ɹ au + l a	[x]
1901	Yolmo	Spider	ɕwabu	ɕwabu	ɕ.w a + b u	spider/swa _/bu	2557 2548	58	ɕ.w a + b u	[x]
112	Gyalsumdo	Name	miŋ	miŋ	m i.ŋ	*name	1847	540	m i.ŋ	[borrowed from Chinese]
374	Jirel	Name	min̪	min̪	m i.n̪	*name	1847	540	m i.n̪	[borrowed from Chinese]
631	Kagate	Name	min	min	m i.n	*name	1847	540	m i.n	[borrowed from Chinese]
888	Lowa	Name	miŋ	miŋ	m i.ŋ	*name	1847	540	m i.ŋ	[borrowed from Chinese]
1141	Nubri	Name	min̪	min̪	m i.n̪	*name	1847	540	m i.n̪	[borrowed from Chinese]
1395	Sherpa	Name	min	min	m i.n	*name	1847	540	m i.n	[borrowed from Chinese]
1638	Tsum	Name	min	min	m i.n	*name	1847	540	m i.n	[borrowed from Chinese]
1902	Yolmo	Name	min	min	m i.n	*name	1847	540	m i.n	[borrowed from Chinese]
113	Gyalsumdo	Man	mi	mi	m i	person	1624	472	m i	[x]
375	Jirel	Man	mi	mi	m i	person	1624	472	m i	[x]
632	Kagate	Man	mi	mi	m i	person	1624	472	m i	[x]
889	Lowa	Man	mi	mi	m i	person	1624	472	m i	[x]
1142	Nubri	Man	mĩ	mĩ	m ĩ	person	1624	472	m ĩ	[x]
1396	Sherpa	Man	mi	mi	m i	person	1624	472	m i	[x]
1639	Tsum	Man	mi	mi	m i	person	1624	472	m i	[x]
1903	Yolmo	Man	mi	mi	m i	person	1624	472	m i	[x]
114	Gyalsumdo	Woman	pomo	pomo	p o/u + m o	child-son female	2515 601	1135	p o/u - + m o	[?]
376	Jirel	Woman	pʰemmemi	pʰemmemi	pʰ e.m + m e + m i	woman/phem woman/me woman/mi	3707 75 1624	67	pʰ e.m + m e + m i	[?]
633	Kagate	Woman	penpidza	penpidza	p e.n + p i + dz a	woman/phem _child-1 child-2	3707 487 488	1134	p e.n + p i + dz a	[?]
890	Lowa	Woman	keme	keme	k e + m e	? woman/me	915 75	70	k e + m e	[?]
1143	Nubri	Woman	põbetsa	põbetsa	p õ + b/p e + ts a	woman/phem _child-1 _child-2	3707 487 488	1134	p õ - + b/p e + ts a	[?]
1397	Sherpa	Woman	pʰumpʰedza	pʰumpʰedza	pʰ u.m + pʰ e + dz a	woman/phem _child-1 child-2	3707 487 488	1134	pʰ u.m + pʰ e + dz a	[?]
1640	Tsum	Woman	poĩpiza	poĩpiza	p oĩ + p i + z a	woman/phem _child-1 _child-2	3707 487 488	1134	p oĩ + p i + z a	[?]
1904	Yolmo	Woman	pimi	pimi	p i + m i	child-1 woman	487 3704	66	p i + m i	[?]
115	Gyalsumdo	Child	tuɡu	tuɡu	t u + g u	child-4 _/gu	485 486	161	t u + g u	[x]
377	Jirel	Child	pʰidza	pʰidza	pʰ i + dz a	child-1 child-2	487 488	159	pʰ i + dz a	[x]
634	Kagate	Child	pidza	pidza	p i + dz a	child-1 child-2	487 488	159	p i + dz a	[x]
891	Lowa	Child	tu	tu	t u	child-4	485	161	t u	[x]
1144	Nubri	Child	petsa	petsa	p e + ts a	child-1 child-2	487 488	159	p e + ts a	[x]
1398	Sherpa	Child	aŋa	aŋa	a + ŋ a	:a-prefix child-3	489 490	163	a + ŋ a	[x]
1641	Tsum	Child	piza	piza	p i + z a	child-1 child-2	487 488	159	p i + z a	[x]
1905	Yolmo	Child	pedza	pedza	p e + dz a	child-1 child-2	487 488	159	p e + dz a	[x]
116	Gyalsumdo	Father	apa	apa	a + p a	:a-prefix father	489 914	274	a + p a	[x]
378	Jirel	Father	aba	aba	a + b a	:a-prefix father	489 914	274	a + b a	[x]
635	Kagate	Father	aba	aba	a + b a	:a-prefix father	489 914	274	a + b a	[x]
892	Lowa	Father	ake	ake	a + k e	:a-prefix big-brother/ge	489 915	64	a + k e	[x]
