ID	ALIGNMENT	COGID	COGIDS	CONCEPT	DOCULECT	FORM	MORPHEMES	NOTE	TOKENS	VALUE
1168	ɦ a + w ɛ	40	112 113	BAD	Nubri	ɦawɛ	bad/ha bad/we	[x]	ɦ a + w ɛ	ɦawɛ
1419	m e + l o.k + p a	112	105 114 10	BAD	Sherpa	melokpa	not good/lok _:pa-suffix	[x]	m e + l o.k + p a	melokpa
1662	n e + p o	1185	115 109	BAD	Tsum	nepo	bad/ne _:po-suffix	[x]	n e + p o	nepo
1924	ts o.k + p a	116	116 10	BAD	Yolmo	tsokpa	bad/tsok _:pa-suffix/pa	[x]	ts o.k + p a	tsokpa
2064	ŋ a.n	1185	None	BAD	OldTibetan	ŋ.a.n	None		ŋ a.n	ŋan
2065	ŋ ɛ̃ - ¹³ + p o ⁵⁵	1185	None	BAD	Lhasa	ŋ.ɛ̃.∼.¹³.◦.p.o.⁵⁵	None		ŋ ɛ̃ ¹³ + p o ⁵⁵	ŋɛ̃¹³po⁵⁵
2066	t u ¹³ + k o ⁵⁵	1186	None	BAD	Lhasa	t.u.¹³.◦.k.o.⁵⁵	None		t u ¹³ + k o ⁵⁵	tu¹³ko⁵⁵
2067	d u ⁵⁵ + p u ⁵³	1186	None	BAD	Batang	d.u.⁵⁵.◦.p.ᴜ.⁵³	None		d u ⁵⁵ + p u ⁵³	du⁵⁵pᴜ⁵³
2068	ɕ ɑu ⁵⁵ + d ɛ ʔ ⁵³	1187	None	BAD	Batang	ɕ.ɑ.u.⁵⁵.◦.d.ɛ.ʔ.⁵³	None		ɕ ɑu ⁵⁵ + d ɛ ʔ ⁵³	ɕɑu⁵⁵dɛʔ⁵³
2069	a + χ a + m a	1188	None	BAD	Xiahe	a._.χ.a._.m.a	None		a + χ a + m a	a χa ma
2070	ŋ a.n	1185	None	BAD	Xiahe	ŋ.a.n	None		ŋ a.n	ŋan
2071	ŋ a.n + - b æ -	1185	None	BAD	Alike	ŋ.a.n._.b.æ	None		ŋ a.n + b æ	ŋan bæ
2072	ʔˤ a.k	1189	None	BAD	OldChinese	ʔˤ.a.k	None	WT ag-po 'bad'	ʔˤ a.k	*ʔˤak
146	t a.ŋ + m u	1081	553 3365	WET	Gyalsumdo	taŋmu	cold _:mu-suffix/mu	[x]	t a.ŋ + m u	taŋmu
404	tʰ ə.ŋ + g e	1081	553 555	WET	Jirel	tʰəŋɡe	cold _/ge	[x]	tʰ ə.ŋ + g e	tʰəŋɡe
663	t a.ŋ + b u	1081	553 107	WET	Kagate	taŋbu	cold _:bu-suffix	[x]	t a.ŋ + b u	taŋbu
919	t a.ŋ + - a	1081	553	WET	Lowa	taŋa	cold	[x]	t a.ŋ + a	taŋa
1169	l o.m + p a	1462	3547 10	WET	Nubri	lompa	wet _:pa-suffix/pa	[x]	l o.m + p a	lompa
1420	tʰ e.ŋ + !Ø/ŋ a	1081	553 872	WET	Sherpa	tʰeŋa	cold _:ŋa-suffix	[x]	tʰ e.ŋ + !Ø/ŋ a	tʰeŋa
1663	ⁿd o.m + p a	1462	3549 10	WET	Tsum	nd̪ompa	wet _:pa-suffix/pa	[x]	ⁿd o.m + p a	nd̪ompa
1925	t a.ŋ + m u	1081	553 3365	WET	Yolmo	taŋmu	cold _:mu-suffix	[x]	t a.ŋ + m u	taŋmu
2791	r.l o.n	1462	None	WET	OldTibetan	r.l.o.n	None		r.l o.n	rlon
2792	- l ẽ - ⁵⁵ + m.b a ⁵³	1462	None	WET	Batang	l.ẽ.∼.⁵⁵.◦.m.b.a.⁵³	None	!	l ẽ ⁵⁵ + m.b a ⁵³	lẽ⁵⁵mba⁵³
2793	- l ø̃ - ⁵⁵ + - p o ⁵⁵	1462	None	WET	Lhasa	l.ø̃.∼.⁵⁵.◦.p.o.⁵⁵	None		l ø̃ ⁵⁵ + p o ⁵⁵	lø̃⁵⁵po⁵⁵
2794	h.l o + m.b a	1462	None	WET	Xiahe	h.l.o._.m.b.a	None	!	h.l o + m.b a	hlo mba
2795	ɣ.l o.n + - - b æ -	1462	None	WET	Alike	ɣ.l.o.n._.b.æ	None		ɣ.l o.n + b æ	ɣlon bæ
2796	qʰ i.p	1463	None	WET	OldChinese	qʰ.i.p	None		qʰ i.p	*[qʰ]ip
147	k ə.m + p u	1234	671 1581	DRY	Gyalsumdo	kəmpu	dry _:bu-suffix	[x]	k ə.m + p u	kəmpu
405	k o.m + !b/p o	1234	671 672	DRY	Jirel	kombo	dry _:bo-suffix	[x]	k o.m + !b/p o	kombo
664	k a.m + b u	1234	671 1581	DRY	Kagate	kambu	dry _:bu-suffix	[x]	k a.m + b u	kambu
920	k a.m + p o	1234	671 672	DRY	Lowa	kampo	dry _:bo-suffix	[x]	k a.m + p o	kampo
1170	k o.m + b o	1234	671 672	DRY	Nubri	kombo	dry _:bo-suffix	[x]	k o.m + b o	kombo
1421	k a.ŋ + b u	1234	671 1581	DRY	Sherpa	kaŋbu	dry _:bu-suffix	[x]	k a.ŋ + b u	kaŋbu
1664	k a.m + p o	1234	671 672	DRY	Tsum	kampo	dry _:bo-suffix	[x]	k a.m + p o	kampo
1926	k a.m + b u	1234	671 1581	DRY	Yolmo	kambu	dry _:bu-suffix	[x]	k a.m + b u	kambu
2183	s.k a.m	1234	None	DRY	OldTibetan	s.k.a.m.◦	None		s.k a.m	skam-
2184	k a.m ⁵⁵ + - p o ⁵⁵	1234	None	DRY	Lhasa	k.a.m.⁵⁵.◦.p.o.⁵⁵	None		k a.m ⁵⁵ + p o ⁵⁵	kam⁵⁵po⁵⁵
2185	- k a - ⁵⁵ + m.b u ⁵³	1234	None	DRY	Batang	k.a.⁵⁵.◦.m.b.ᴜ.⁵³	None	!	k a ⁵⁵ + m.b u ⁵³	ka⁵⁵mbᴜ⁵³
2186	h.k a + m.b o	1234	None	DRY	Xiahe	h.k.a._.m.b.o	None	!	h.k a + m.b o	hka mbo
2187	r.k a.m + - - b o -	1234	None	DRY	Alike	r.k.a.m._.b.o	None	!	r.k a.m + b o	rkam bo
2188	kˤ a.r	1235	None	DRY	OldChinese	kˤ.a.r	None		kˤ a.r	*[k]ˤar
148	ɹ i.ŋ - + b u	1321	1607 1581	LONG	Gyalsumdo	ɹiŋbu	long _:bu-suffix/bu		ɹ i.ŋ + b u	ɹiŋbu
406	ɹ - i.!m/ŋ + b u	1321	1607 1581	LONG	Jirel	ɹimbu	long _:bu-suffix/bu		ɹ i.!m/ŋ + b u	ɹimbu
665	r i.ŋ - + b u	1321	1607 1581	LONG	Kagate	riŋbu	long _:bu-suffix/bu		r i.ŋ + b u	riŋbu
921	ɹ i.ŋ - + !Ø/ŋ a	1321	1607 872	LONG	Lowa	ɹiŋa	long _:ŋa-suffix		ɹ i.ŋ + !Ø/ŋ a	ɹiŋa
1171	ɹ i.ŋ - + p o	1321	1607 1581	LONG	Nubri	ɹiŋpo	long _:bu-suffix/bu		ɹ i.ŋ + p o	ɹiŋpo
1422	r i.ŋ - + b u	1321	1607 1581	LONG	Sherpa	riŋbu	long _:bu-suffix/bu		r i.ŋ + b u	riŋbu
1665	ɹ i.ŋ - + m u	1321	1607 132	LONG	Tsum	ɹiŋmu	long _:mo-suffix/mu		ɹ i.ŋ + m u	ɹiŋmu
1927	ɹ i.ŋ - + b u	1321	1607 1581	LONG	Yolmo	ɹiŋbu	long _:bu-suffix/bu		ɹ i.ŋ + b u	ɹiŋbu
2427	r i.ŋ	1321	None	LONG	OldTibetan	r.i.ŋ.◦	None		r i.ŋ	riŋ-
2428	r a.ŋ + - k - ə -	1321	None	LONG	Alike	r.a.ŋ._.k.ə	None		r a.ŋ + k ə	raŋ kə
2429	r ĩ - ¹³ + m.b u ⁵³	1321	None	LONG	Batang	r.ĩ.∼.¹³.◦.m.b.ᴜ.⁵³	None	!	r ĩ ¹³ + m.b u ⁵³	rĩ¹³mbᴜ⁵³
2430	r i.ŋ ¹³ + k - u ⁵⁵	1321	None	LONG	Lhasa	r.i.ŋ.¹³.◦.k.u.⁵⁵	None		r i.ŋ ¹³ + k u ⁵⁵	riŋ¹³ku⁵⁵
2431	r a.ŋ + - w - o -	1321	None	LONG	Xiahe	r.a.ŋ._.w.o	None		r a.ŋ + w o	raŋ wo
2432	ç/k ə + ɴ + t.r a.ŋ	1322	None	LONG	OldChinese	C/.ə.+.ɴ.+.t.r.a.ŋ	None		ç/k ə + ɴ + t.r a.ŋ	*Cə-[N]-traŋ
149	t̪ ø + m a	1386	2420 1442	SHORT	Gyalsumdo	t̪øma	short/thum _:ma-suffix/ma	[x]	t̪ ø + m a	t̪øma
407	t̪ʰ u.m + m a	1386	2420 11	SHORT	Jirel	t̪ʰumma	short/thum _ma-suffix/ma	[x]	t̪ʰ u.m + m a	t̪ʰumma
666	t̪ʰ i + m i	1386	2420 2419	SHORT	Kagate	t̪ʰimi	short/thum _:mi-suffix	[x]	t̪ʰ i + m i	t̪ʰimi
922	t̪ u.ŋ + w a	1386	2420 2421	SHORT	Lowa	t̪uŋwa	short/thum _:wa-suffix	[x]	t̪ u.ŋ + w a	t̪uŋwa
1172	t̪ ɛ̃.n̪ + d̪ ɛ̃	1386	2420 2418	SHORT	Nubri	t̪ɛ̃n̪d̪ɛ̃	short/thum _:de-suffix	[x]	t̪ ɛ̃.n̪ + d̪ ɛ̃	t̪ɛ̃n̪d̪ɛ̃
1423	t̪ʰ i.n + m e	1386	2420 2419	SHORT	Sherpa	t̪ʰinme	short/thum _:me-suffix	[x]	t̪ʰ i.n + m e	t̪ʰinme
1666	t̪ʰ y + m a	1386	2420 11	SHORT	Tsum	t̪ʰyma	short/thum _:ma-suffix/ma	[x]	t̪ʰ y + m a	t̪ʰyma
1928	t̪ʰ e + m u	1386	2420 966	SHORT	Yolmo	t̪ʰemu	short/thum _:mu-suffix	[x]	t̪ʰ e + m u	t̪ʰemu
2599	tʰ u.ŋ	1386	None	SHORT	OldTibetan	tʰ.u.ŋ	None		tʰ u.ŋ	tʰuŋ
2600	tʰ o.ŋ	1386	None	SHORT	Alike	th.o.ŋ	None		tʰ o.ŋ	thoŋ
2601	tʰ o.ŋ + tʰ o.ŋ	1386	None	SHORT	Xiahe	th.o.ŋ._.th.o.ŋ	None		tʰ o.ŋ + tʰ o.ŋ	thoŋ thoŋ
2602	tʰ ũ - ¹³ + tʰ ũ - ⁵⁵	1386	None	SHORT	Batang	th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵	None		tʰ ũ ¹³ + tʰ ũ ⁵⁵	thũ¹³thũ⁵⁵
2603	tʰ ỹ - ⁵⁵ + tʰ ỹ - ⁵⁵	1386	None	SHORT	Lhasa	th.ỹ.∼.⁵⁵.◦.th.ỹ.∼.⁵⁵	None	! ∼	tʰ ỹ ⁵⁵ + tʰ ỹ ⁵⁵	thỹ⁵⁵thỹ⁵⁵
2604	tˤ o.r ʔ	1387	None	SHORT	OldChinese	tˤ.o.r.ʔ	None		tˤ o.r ʔ	*tˤorʔ
150	tsʰ a.n + t̪ i	1296	1365 1476	HOT	Gyalsumdo	tsʰant̪i	hot/tsha _:ti-suffix/ti	[x]	tsʰ a.n + t̪ i	tsʰant̪i
408	tʰ o.m - + m u	398	1367 12	HOT	Jirel	tʰommu	hot/dom _:mu-suffix	[x]	tʰ o.m + m u	tʰommu
667	d o.m - + b o	398	1367 1369	HOT	Kagate	dombo	hot/dom _:bo-suffix	[x]	d o.m + b o	dombo
923	tsʰ a - - -	1296	1365	HOT	Lowa	tsʰa	hot/tsha	[x]	tsʰ a	tsʰa
1173	tsʰ a + w o	1296	1365 1370	HOT	Nubri	tsʰawo	hot/tsha _:wo-suffix	[x]	tsʰ a + w o	tsʰawo
1424	tsʰ a.n + d i	1296	1365 1476	HOT	Sherpa	tsʰand̪i	hot/tsha _:di-suffix	[x]	tsʰ a.n + d i	tsʰand̪i
1667	tsʰ a.n + d e	1296	1365 1476	HOT	Tsum	tsʰand̪e	hot/tsha _:de-suffix	[x]	tsʰ a.n + d e	tsʰand̪e
1929	t - o.!Ø/m + m u	398	1367 966	HOT	Yolmo	tomu	hot/dom _:mu-suffix	[x]	t o.!Ø/m + m u	tomu
2362	tsʰ a ⁵⁵ + p o ⁵⁵	1296	None	HOT	Lhasa	tsʰ.a.⁵⁵.◦.p.o.⁵⁵	None		tsʰ a ⁵⁵ + p o ⁵⁵	tsha⁵⁵po⁵⁵
2363	tsʰ a ⁵⁵ + m u ⁵³	1296	None	HOT	Batang	tsʰ.a.⁵⁵.◦.m.ᴜ.⁵³	None		tsʰ a ⁵⁵ + m u ⁵³	tsha⁵⁵mᴜ⁵³
2364	h.ŋ u	1297	None	HOT	Xiahe	h.ŋ.u	None		h.ŋ u	hŋu
2365	tsʰ a + - ⁿd e -	1296	None	HOT	Xiahe	tsʰ.a._.nd.e	None	!	tsʰ a + ⁿd e	tsha nde
2366	ʈʂ o + ɣ ə	1298	None	HOT	Alike	tʂ.o._.ɣ.ə	None		ʈʂ o + ɣ ə	tʂo ɣə
2367	ç/k + n a.t	1299	None	HOT	OldChinese	C/.+.n.a.t	None		ç/k + n a.t	*C.nat
2368	tsʰ a - - - - -	1296	None	HOT	OldTibetan	tsʰ.a	None		tsʰ a	tsʰa
151	t a.ŋ - + m u	179	553 3365	COLD	Gyalsumdo	taŋmu	cold _:mu-suffix/mu	[x]	t a.ŋ + m u	taŋmu
409	tʰ ə.ŋ - + g e	179	553 555	COLD	Jirel	tʰəŋɡe	cold _/ge	[x]	tʰ ə.ŋ + g e	tʰəŋɡe
668	t a.ŋ - + m u	179	553 3365	COLD	Kagate	taŋmu	cold _:mu-suffix	[x]	t a.ŋ + m u	taŋmu
924	t - a.!g/ŋ + m o	179	553 554	COLD	Lowa	taɡmo	cold _:mo-suffix	[x]	t a.!g/ŋ + m o	taɡmo
1174	t a.ŋ - + m o	179	553 3365	COLD	Nubri	taŋmo	cold _:mu-suffix/mu	[x]	t a.ŋ + m o	taŋmo
1425	tʰ - e.!ŋa/ŋ - - -	179	553	COLD	Sherpa	tʰeŋa	cold	[x]	tʰ e.!ŋa/ŋ	tʰeŋa
1668	ɹ a.ŋ - + d̪ a	1218	553 82	COLD	Tsum	ɹaŋd̪a	cold _/da	[x]	ɹ a.ŋ + d̪ a	ɹaŋd̪a
1930	t a.ŋ - + m u	179	553 3365	COLD	Yolmo	taŋmu	cold _:mu-suffix	[x]	t a.ŋ + m u	taŋmu
2137	g.r a.ŋ	1218	None	COLD	OldTibetan	g.r.a.ŋ.◦	None		g.r a.ŋ	graŋ-
2138	tɕ a.ŋ	1218	None	COLD	Xiahe	tɕ.a.ŋ	None		tɕ a.ŋ	tɕaŋ
2139	ʈʂʰ ə.ŋ ¹³ + ŋ u ⁵⁵	1218	None	COLD	Lhasa	tʂh.ə.ŋ.¹³.◦.ŋ.u.⁵⁵	None		ʈʂʰ ə.ŋ ¹³ + ŋ u ⁵⁵	tʂhəŋ¹³ŋu⁵⁵
2140	- ch/ts a - ⁵⁵ + k - o ⁵⁵	1219	None	COLD	Lhasa	ch.a.⁵⁵.◦.k.o.⁵⁵	None		ch/ts a ⁵⁵ + k o ⁵⁵	cha⁵⁵ko⁵⁵
2141	- - ʈʂ - õ - - ¹³ + m u ⁵³	1218	None	COLD	Batang	tʂ.õ.∼.¹³.◦.m.ᴜ.⁵³	None		ʈʂ õ ¹³ + m u ⁵³	tʂõ¹³mᴜ⁵³
2142	tɕʰ a.χ + k.w a	1219	None	COLD	Xiahe	tɕh.a.χ._.k.w.a	None		tɕʰ a.χ + k.w a	tɕhaχ kwa
2143	n.cçʰ a.k	1219	None	COLD	Alike	n.cçh.a.k	None	!	n.cçʰ a.k	ncçhak
2144	tsʰ e.ŋ + s	1220	None	COLD	OldChinese	tsʰ.e.ŋ.+.s	None	!remove!	tsʰ e.ŋ + s	*[tsʰ]eŋ-s
2145	tsʰˤ a.ŋ	1221	None	COLD	OldChinese	tsʰˤ.a.ŋ	None	!remove!	tsʰˤ a.ŋ	*[tsʰ]ˤaŋ
2146	ç/k + r a.ŋ	1218	None	COLD	OldChinese	C/.+.r.a.ŋ	None	WT grang-ba	ç/k + r a.ŋ	*C.raŋ
2147	ç/k ə + gˤ a.n	1222	None	COLD	OldChinese	C/.ə.+.gˤ.a.n	None	!remove!	ç/k ə + gˤ a.n	*Cə.[g]ˤa[n]
2148	rˤ e.ŋ ʔ	1218	None	COLD	OldChinese	rˤ.e.ŋ.ʔ	None	!remove!	rˤ e.ŋ ʔ	*[r]ˤeŋʔ
152	j ø + b a	1365	2233 10	RIGHT	Gyalsumdo	jøba	right/jo _:pa-suffix	[?]	j ø + b a	jøba
410	s a + m a + p a	660	2235 11 10	RIGHT	Jirel	samapa	right/sa _:ma-suffix _:ba-suffix/pa	[?]	s a + m a + p a	samapa
669	tɕ j a + b u + tsʰ o + l e	663	2237 2238 2239 2240	RIGHT	Kagate	tɕjabutsʰole	_right/tsja _:bu-suffix right/tsho right/le	[?]	tɕ j a + b u + tsʰ o + l e	tɕjabutsʰole
925	j e + w a	1365	2233 2241	RIGHT	Lowa	jewa	right/jo _:wa-suffix	[?]	j e + w a	jewa
1175	j e - - -	1365	2233	RIGHT	Nubri	je	right/jo	[?]	j e	je
1426	l a.g + p a + g a	660	52 10 2243	RIGHT	Sherpa	laɡpaɡa	_arm/hand _:pa-suffix/pa right	[?]	l a.g + p a + g a	laɡpaɡa
1669	j e + p a	1365	2233 10	RIGHT	Tsum	jepa	right/jo _:pa-suffix/pa	[?]	j e + p a	jepa
1931	j o + b a	1365	2233 10	RIGHT	Yolmo	joba	right/jo _:pa-suffix	[?]	j o + b a	joba
2547	g.j a.s	1365	None	RIGHT	OldTibetan	g.j.a.s	None		g.j a.s	gjas
2548	h.j e	1365	None	RIGHT	Xiahe	h.j.e	None		h.j e	hje
2549	- j ɛ - ⁵²	1365	None	RIGHT	Lhasa	j.ɛ.⁵²	None		j ɛ ⁵²	jɛ⁵²
2550	ʈʂ õ ¹³ + k u ⁵³	1366	None	RIGHT	Batang	tʂ.õ.∼.¹³.◦.k.ᴜ.⁵³	None		ʈʂ õ ¹³ + k u ⁵³	tʂõ¹³kᴜ⁵³
2551	ɣ.j i	1365	None	RIGHT	Alike	ɣ.j.i	None		ɣ.j i	ɣji
2552	ɢʷ ə ʔ	1367	None	RIGHT	OldChinese	ɢʷ.ə.ʔ	None		ɢʷ ə ʔ	*[ɢ]ʷəʔ
153	j ø + m a	1317	1494 11	LEFT	Gyalsumdo	jøma	left/jo _:ma-suffix/ma	[x]	j ø + m a	jøma
411	d̪ e + b.ɹ e + p a	437	1496 1497 10	LEFT	Jirel	d̪ebɹepa	_left left _:ba-suffix/pa	[x]	d̪ e + b.ɹ e + p a	d̪ebɹepa
670	j o + m a	1317	1494 11	LEFT	Kagate	joma	left/jo _:ma-suffix/ma	[x]	j o + m a	joma
926	j ø.m + p a	1317	1494 10	LEFT	Lowa	jømpa	left/jo _:pa-suffix/pa	[x]	j ø.m + p a	jømpa
1176	j o.n̪ - - -	1317	1494	LEFT	Nubri	jon̪	left/jo	[x]	j o.n̪	jon̪
1427	pʰ i + l !o/a.g + p a	437	1499 52 10	LEFT	Sherpa	pʰiloɡpa	left/phi _arm/hand _:pa-suffix/pa	[x]	pʰ i + l !o/a.g + p a	pʰiloɡpa
1670	j o + m a	1317	1494 11	LEFT	Tsum	joma	left/jo _:ma-suffix/ma	[x]	j o + m a	joma
1932	j o + m a	1317	1494 11	LEFT	Yolmo	joma	left/jo _:ma-suffix/ma	[x]	j o + m a	joma
2415	g.j o.n	1317	None	LEFT	OldTibetan	g.j.o.n	None		g.j o.n	gjon
2416	- j o - ⁵⁵ + ɣ u ⁵³	1317	None	LEFT	Batang	j.o.⁵⁵.◦.ɣ.ᴜ.⁵³	None		j o ⁵⁵ + ɣ u ⁵³	jo⁵⁵ɣᴜ⁵³
2417	h.j o.n	1317	None	LEFT	Xiahe	h.j.o.n	None		h.j o.n	hjon
2418	- j ø̃ - ⁵⁵ - - - -	1317	None	LEFT	Lhasa	j.ø̃.∼.⁵⁵	None		j ø̃ ⁵⁵	jø̃⁵⁵
2419	ɣ.j o.n	1317	None	LEFT	Alike	ɣ.j.o.n	None		ɣ.j o.n	ɣjon
2420	tsˤ a.j ʔ	1318	None	LEFT	OldChinese	tsˤ.a.j.ʔ	None		tsˤ a.j ʔ	*tsˤa[j]ʔ
154	ɲ e + m u	1345	1856 3365	NEAR	Gyalsumdo	ɲemu	near/nje _:mu-suffix/mu	[x]	ɲ e + m u	ɲemu
412	ɲ i + b i + d̪ u	1345	1856 1859 871	NEAR	Jirel	ɲibid̪u	near/nje _? _?	[x]	ɲ i + b i + d̪ u	ɲibid̪u
671	t̪ʰ a + m a - - -	1345	868 1857	NEAR	Kagate	t̪ʰama	far/tha _:ma-suffix/ma	[x]	t̪ʰ a + m a	t̪ʰama
927	ŋ e - - -	1345	1856	NEAR	Lowa	ŋe	near/nje	[x]	ŋ e	ŋe
1177	t̪ʰ a + ɲ i.w - - -	1345	868 1856	NEAR	Nubri	t̪ʰaɲiw	far/tha near/nje	[x]	t̪ʰ a + ɲ i.w	t̪ʰaɲiw
1428	t̪ʰ a.k + ŋ e + m o	1345	1860 1856 3365	NEAR	Sherpa	t̪ʰakŋemo	far/tha near/nje _:mo-suffix/mu	[x]	t̪ʰ a.k + ŋ e + m o	t̪ʰakŋemo
1671	t.ɹ a + l a - - -	541	1860 1861	NEAR	Tsum	tɹala	near _?	[x]	t.ɹ a + l a	tɹala
1933	p o.ɰ + l a	545	1862 1861	NEAR	Yolmo	poɰla	near/pow _?	[x]	p o.ɰ + l a	poɰla
2489	tʰ a.g + - ɲ e - - + - p o -	1345	None	NEAR	OldTibetan	tʰ.a.g.+.ɲ.e.+.p.o	None		tʰ a.g + ɲ e + p o	tʰag+ɲe+po
2490	tʰ a.χ + - ȵ i - - - - - - -	1345	None	NEAR	Xiahe	th.a.χ._.ȵ.i	None		tʰ a.χ + ȵ i	thaχ ȵi
2491	tʰ a - ⁵² + ȵ e - - ¹³ + p o ⁵⁵	1345	None	NEAR	Lhasa	th.a.⁵²._.ȵ.e.¹³.◦.p.o.⁵⁵	None		tʰ a ⁵² + ȵ e ¹³ + p o ⁵⁵	tha⁵² ȵe¹³po⁵⁵
2492	tʰ ɑ.ʔ ⁵³ + tʰ ũ ¹³ + tʰ ũ ⁵⁵	1346	None	NEAR	Batang	th.ɑ.ʔ.⁵³.◦.th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵	None		tʰ ɑ.ʔ ⁵³ + tʰ ũ ¹³ + tʰ ũ ⁵⁵	thɑʔ⁵³thũ¹³thũ⁵⁵
2493	tʰ a.k + - ȵ e - - - - - - -	1345	None	NEAR	Alike	th.a.k._.ȵ.e	None		tʰ a.k + ȵ e	thak ȵe
2494	ɴ + k ə.r ʔ	1347	None	NEAR	OldChinese	ɴ.+.k.ə.r.ʔ	None	!remove!	ɴ + k ə.r ʔ	*N-kərʔ
2495	n ə.r ʔ	1345	None	NEAR	OldChinese	n.ə.r.ʔ	None		n ə.r ʔ	*n[ə][r]ʔ
155	t̪ʰ a + ɹ i.ŋ - + b u	1247	868 1607 1581	FAR	Gyalsumdo	t̪ʰaɹiŋbu	far/tha long _:bu-suffix/bu	[x]	t̪ʰ a + ɹ i.ŋ + b u	t̪ʰaɹiŋbu
413	t̪ʰ a + ɹ - i.!Ø/n + d̪ u	1247	868 1607 871	FAR	Jirel	t̪ʰaɹid̪u	far/tha long _?	[x]	t̪ʰ a + ɹ i.!Ø/n + d̪ u	t̪ʰaɹid̪u
414	t̪ʰ a + ɹ - i.!Ø/n + p a	1247	868 1607 10	FAR	Jirel	t̪ʰaɹipa	far/tha long _:ba-suffix/pa	[x]	t̪ʰ a + ɹ i.!Ø/n + p a	t̪ʰaɹipa
672	t̪ʰ a + r i.ŋ - + b u	1247	868 1607 1581	FAR	Kagate	t̪ʰariŋbu	far/tha long _:bu-suffix/bu	[x]	t̪ʰ a + r i.ŋ + b u	t̪ʰariŋbu
928	t̪ʰ a.g + ɾ - i.!Ø/ŋ + ŋ a	1247	868 1607 872	FAR	Lowa	t̪ʰaɡɾiŋa	far/tha long _:ŋa-suffix	[x]	t̪ʰ a.g + ɾ i.!Ø/ŋ + ŋ a	t̪ʰaɡɾiŋa
1178	t̪ʰ a + ɹ i.ŋ - + p o	1247	868 1607 1581	FAR	Nubri	t̪ʰaɹiŋpo	far/tha long _:po-suffix/po	[x]	t̪ʰ a + ɹ i.ŋ + p o	t̪ʰaɹiŋpo
1429	t̪ʰ a.k + r i.ŋ - + b u	1247	868 1607 1581	FAR	Sherpa	t̪ʰakriŋbu	far/tha long _:bu-suffix/bu	[x]	t̪ʰ a.k + r i.ŋ + b u	t̪ʰakriŋbu
1672	t̪ʰ a + ɹ i.ŋ - + m u	1247	868 1607 132	FAR	Tsum	t̪ʰaɹiŋmu	far/tha long _:mo-suffix/mu	[x]	t̪ʰ a + ɹ i.ŋ + m u	t̪ʰaɹiŋmu
1934	t̪ʰ a + ɹ i.ŋ - + b u	1247	868 1607 1581	FAR	Yolmo	t̪ʰaɹiŋbu	far/tha long _:bu-suffix/bu	[x]	t̪ʰ a + ɹ i.ŋ + b u	t̪ʰaɹiŋbu
2227	tʰ a.g + r i.ŋ + - p o -	1247	None	FAR	OldTibetan	tʰ.a.g.+.r.i.ŋ.+.p.o	None		tʰ a.g + r i.ŋ + p o	tʰag+riŋ+po
2228	tʰ a - ⁵² + r i.ŋ ¹³ + k u ⁵⁵	1247	None	FAR	Lhasa	th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵	None		tʰ a ⁵² + r i.ŋ ¹³ + k u ⁵⁵	tha⁵² riŋ¹³ku⁵⁵
2229	tʰ a.χ + - r a ŋ - - - - -	1247	None	FAR	Xiahe	th.a.χ._.r.a.ŋ	None		tʰ a.χ + r a ŋ	thaχ raŋ
2230	tʰ a.ʔ ⁵³ + r ĩ - ¹³ + p u ⁵³	1247	None	FAR	Batang	th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³	None		tʰ a.ʔ ⁵³ + r ĩ ¹³ + p u ⁵³	thaʔ⁵³rĩ¹³pᴜ⁵³
2231	tʰ a.k + r a.ŋ	1247	None	FAR	Alike	th.a.k._.r.a.ŋ	None		tʰ a.k + r a.ŋ	thak raŋ
2232	ç/k + ɢʷ a.n ʔ	1248	None	FAR	OldChinese	C/.+.ɢʷ.a.n.ʔ	None		ç/k + ɢʷ a.n ʔ	*C.ɢʷanʔ
156	tɕʰ.j u.m + b u	1195	213 1581	BIG	Gyalsumdo	tɕʰjumbu	big _:bu-suffix	[x]	tɕʰ.j u.m + b u	tɕʰjumbu
415	ⁿdz o + d̪ a	1195	213 216	BIG	Jirel	ndzod̪a	big _/da	[?]	ⁿdz o + d̪ a	ndzod̪a
673	tɕʰ.j o.m + b o	1195	213 1581	BIG	Kagate	tɕʰjombo	big _:bu-suffix	[x]	tɕʰ.j o.m + b o	tɕʰjombo
929	tsʰ e - - -	1195	213	BIG	Lowa	tsʰe	big	[?]	tsʰ e	tsʰe
1179	tɕ.j ɔ̃.m + p u	1195	213 1581	BIG	Nubri	tɕjɔ̃mpu	big _:bu-suffix	[x]	tɕ.j ɔ̃.m + p u	tɕjɔ̃mpu
1430	tɕʰ e.n + d i	1195	213 217	BIG	Sherpa	tɕʰend̪i	big _/di	[?]	tɕʰ e.n + d i	tɕʰend̪i
1673	tɕʰ e + m o	1195	213 218	BIG	Tsum	tɕʰemo	big _:mo-suffix	[?]	tɕʰ e + m o	tɕʰemo
1935	tɕʰ.j i.m + b u	1195	213 1581	BIG	Yolmo	tɕʰjimbu	big _:bu-suffix	[x]	tɕʰ.j i.m + b u	tɕʰjimbu
