# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
42208	Garo	NARROW	ap-chon-a	narrow (vi)	OLD	a p + ch o n + a	3981	3981
42431	Thulung	NARROW	jakke		OLD	j a k k e	4061	4061
42786	Hakha_Chin	NARROW	a bimi	narrow (adj.)	OLD	b i m i	19	19
43091	Bunan	NARROW	pʰuk	narrow	OLD	pʰ u k	269	269
43435	Rongpo	NARROW	əla:R	tight, narrow	OLD	ə l aː ɽ	1771	1771
43660	Kulung	NARROW	chuchurpa	narrow (adj.)	OLD	tʃʰ u tʃʰ u r p a	632	632
45370	Xiandao	NARROW	ɲ̊ap⁵⁵	narrow adj	OLD	ɲ̊ a p ⁵⁵	1279	1279
45371	Achang_Longchuan	NARROW	ȵ̥ap⁵⁵	narrow adj	OLD	n̥ʲ a p ⁵⁵	1279	1279
45372	Atsi	NARROW	tʃa̱p⁵⁵	narrow adj	OLD	tʃ a̰ p ⁵⁵	1280	1280
45373	Bola	NARROW	tʃɛ̱ʔ⁵⁵	narrow adj	OLD	tʃ ɛ̰ ʔ ⁵⁵	1280	1280
45374	Lashi	NARROW	tʃa̱ːp⁵⁵	narrow adj	OLD	tʃ a̰ː p ⁵⁵	1280	1280
45375	Maru	NARROW	tʃɛ̱ʔ⁵⁵	narrow adj	OLD	tʃ ɛ̰ ʔ ⁵⁵	1280	1280
45566	Rangoon	NARROW	ʨĩ⁵⁵	narrow adj	OLD	tɕ ĩ ∼ ⁵⁵	1331	1331
45948	Lushai	NARROW	zîm	narrow (adj)	OLD	z î/i m	1494	1494
45949	Lushai	NARROW	chep	narrow (adj)	OLD	tʃ e p	1280	1280
46393	Beijing	NARROW	tʂæi²¹⁴	narrow	OLD	ʈʂ æ i ²¹⁴	1676	1676
46394	Guangzhou	NARROW	tsak³³	narrow	OLD	ts a k ³³	1676	1676
46395	Chaozhou	NARROW	ɔiʔ⁵		OLD	ɔ i ʔ ⁵	1677	1677
46396	Longgang	NARROW	kʰiak⁵		OLD	kʰ i a k ⁵	1677	1677
46397	Jieyang	NARROW	ɔiʔ⁵		OLD	ɔ i ʔ ⁵	1677	1677
46398	Xingning	NARROW	kʰiaʔ⁵		OLD	kʰ ɪ a ʔ ⁵	1677	1677
47583	Ukhrul	NARROW	kə-mə-ʃɯ	narrow (be v.)	OLD	k ə + m ə + ʃ ɯ	2049	2049
48204	Tangut	NARROW	dʑjii		OLD	dʑ j iː	4146	4146
48205	Tangut	NARROW	tɕhjɨ		OLD	tɕʰ j i	4147	4147
48442	Mikir	NARROW	chēng		OLD	ch eː ng	10410	10410
48606	Rabha	NARROW	si-luk	narrow	OLD	s i + l u k	10409	10409
16538	Old_Tibetan	NARROW	dog-		OLD	d o g	1084	1084
16567	Japhug	NARROW	tɕɤr		OLD	tɕ ɤ r	671	671
26992	Jingpho	NARROW	kjip⁵⁵	narrow	OLD	k j i p ⁵⁵	448	448
34728	Tibetan_Alike	NARROW	tok	narrow	OLD	t o k	1084	1084
28005	rGyalrong_Maerkang	NARROW	kə tʃor	narrow	OLD	k ə _ tʃ o r	671	671
28346	Tibetan_Lhasa	NARROW	thok¹³po⁵⁵	narrow	OLD	tʰ o k ¹³ + p o ⁵⁵	1084	1084
29274	Daofu	NARROW	xtɕhe xtɕhe	narrow	OLD	x tɕʰ e + x tɕʰ e	671	671
29722	Dulong	NARROW	ɑŋ³¹puʔ⁵⁵tɕiŋ⁵³	narrow	OLD	ɑ ŋ ³¹ + p u ʔ ⁵⁵ + tɕ i ŋ ⁵³	1567	1567
43211	Byangsi	NARROW	jirdɛ	narrow	OLD	j/dʒ i r d ɛ	354	354
29964	Tibetan_Batang	NARROW	xĩ¹³kha⁵³tɕhũ¹³tɕũ⁵⁵	narrow	OLD	x ĩ ∼ ¹³ + kʰ a ⁵³ + tɕʰ ũ ∼ ¹³ + tɕ ũ ∼ ⁵⁵	1659	1659
31762	Zhaba_Daofu_County	NARROW	tɕhi⁵⁵tɕhi⁵⁵	narrow	OLD	tɕʰ i ⁵⁵ + tɕʰ i ⁵⁵	671	671
31864	Darang_Taraon	NARROW	ɑ⁵⁵ɑ⁵⁵	narrow	OLD	ɑ ⁵⁵ + ɑ ⁵⁵	2315	2315
32562	Tibetan_Xiahe	NARROW	toχ mo	narrow	OLD	t o χ _ m o	1084	1084
#
154	Gyalsumdo	NEAR	ɲemu	Near:Low-Rise	NEW	ɲ e m u	0	0
413	Jirel	NEAR	ɲibid̪u	Near:	NEW	ɲ i b i d̪ u	0	0
673	Kagate	NEAR	t̪ʰama	Near:High	NEW	t̪ʰ a m a	0	0
929	Lowa	NEAR	ŋe	Near:(Low-)Rise	NEW	ŋ e	0	0
1180	Nubri	NEAR	t̪ʰaɲiw	Near:	NEW	t̪ʰ a ɲ i w	0	0
1434	Sherpa	NEAR	t̪ʰakŋemo	Near:	NEW	t̪ʰ a k ŋ e m o	0	0
1677	Tsum	NEAR	tɹala	Near:	NEW	t ɹ a l a	0	0
1941	Yolmo	NEAR	poɰla	Near:High	NEW	p o ɰ l a	0	0
35044	Yidu	NEAR	me⁵⁵jɑ⁵⁵	near	OLD	m e ⁵⁵ + j ɑ ⁵⁵	2974	2974
33678	Lisu	NEAR	nɯ³¹	near	OLD	n ɯ ³¹	7	7
40381	Khaling	NEAR	phɛ̄r		OLD	pʰ ɛ r	3514	3514
40382	Limbu	NEAR	niːttaŋ		OLD	n iː t t a ŋ	7	7
40925	Old_Chinese	NEAR	nərʔ		OLD	n ə r ʔ	7	7
41091	Old_Burmese	NEAR	nīḥ		OLD	n iː h	7	7
41689	Wobzi_Khroskyabs	NEAR	kə-ntʰâ		OLD	k ə + n tʰ â/a	1355	1355
41956	Chepang	NEAR	dyaŋ-	near, close	OLD	d j a ŋ	3859	3859
42209	Garo	NEAR	se-pang	near (pp)	OLD	s e p a ŋ	3982	3982
42432	Thulung	NEAR	pharra		OLD	pʰ a r r a	3514	3514
43003	Bunan	NEAR	katɕaŋ	near	OLD	k a tɕ a ŋ	204	204
43061	Bunan	NEAR	mostok	near	OLD	m o s t o k	251	251
43212	Byangsi	NEAR	nyero	near	OLD	n j e r o	355	355
43661	Kulung	NEAR	chima	close (vt-4 [1: chi:- 2: chi:y- 3: chi-])	OLD	tʃʰ i m a	633	633
44174	Bola	NEAR	tʃɔ̱̃³⁵	near 3	OLD	tʃ ɔ̰̃ ∼ ³⁵	901	901
44721	Rangoon	NEAR	ni⁵⁵		OLD	n i ⁵⁵	7	7
45378	Lashi	NEAR	tʃaːŋ⁵³	near 3	OLD	tʃ aː ŋ ⁵³	901	901
45379	Xiandao	NEAR	nɛ³¹	near 1	OLD	n ɛ ³¹	7	7
45380	Achang_Longchuan	NEAR	ne³¹	near 3	OLD	n e ³¹	7	7
45381	Atsi	NEAR	tʃa̱ŋ⁵⁵	near 3	OLD	tʃ a̰ ŋ ⁵⁵	901	901
45382	Maru	NEAR	tʃɔ̃³⁵	near 3	OLD	tʃ ɔ̃ ∼ ³⁵	901	901
45736	Bahing	NEAR	pym	next to, near (n, pp)	OLD	p y m	1377	1377
45950	Lushai	NEAR	hnai	near	OLD	n̥ a i	7	7
45951	Lushai	NEAR	kiang	near	OLD	k i a ŋ	1495	1495
46399	Beijing	NEAR	tɕiɘn⁵¹		OLD	tɕ i ɘ n ⁵¹	1678	1678
46400	Guangzhou	NEAR	kʰɐn²³		OLD	kʰ ɐ n ²³	1678	1678
46401	Chaozhou	NEAR	kŋ̩¹¹		OLD	k ŋ̍ ∼ ¹¹	1678	1678
46402	Longgang	NEAR	kʰun³³		OLD	kʰ u n ³³	1678	1678
46403	Jieyang	NEAR	kŋ̩¹¹		OLD	k ŋ̍ ∼ ¹¹	1678	1678
46404	Xingning	NEAR	kʰin⁵³		OLD	kʰ i n ⁵³	1678	1678
47584	Ukhrul	NEAR	kʰə-ŋə-naj	near (be v.)	OLD	kʰ ə + ŋ ə + n a j	2050	2050
47790	Hayu	NEAR	kheʔwa	near (adv)	OLD	kʰ e ʔʷ a	2172	2172
48060	Tangut	NEAR	bjij		OLD	b j i j	4148	4148
48378	Mikir	NEAR	adung		OLD	a d u ng	10412	10412
48605	Rabha	NEAR	ka-pʰa	near	OLD	k a + pʰ a	10411	10411
16591	Old_Tibetan	NEAR	tʰag.ɲe.po		OLD	tʰ a g + ɲ e + p o	7	7
16620	Japhug	NEAR	armbat		OLD	a r mb a t	974	974
26390	Bokar	NEAR	nə tɕe	near	OLD	n ə + tɕ e	7	7
26842	Jingpho	NEAR	ni³¹	near	OLD	n i ³¹	7	7
27159	Motuo_Menba	NEAR	thaʔ thum bi	near	OLD	tʰ a ʔ _ tʰ u m _ b i	550	550
42787	Hakha_Chin	NEAR	1. naih, nai;	near (adv.)	OLD	n àa/a y/i + n ǎa/a y/i	7	7
27515	Tibetan_Xiahe	NEAR	thaχ ȵi	near	OLD	tʰ a χ _ ȵ i	7	7
28003	rGyalrong_Maerkang	NEAR	kə wɑt	near	OLD	k ə _ w ɑ t	974	974
28344	Tibetan_Lhasa	NEAR	tha⁵² ȵe¹³po⁵⁵	near	OLD	tʰ a ⁵² _ ȵ e ¹³ + p o ⁵⁵	7	7
29272	Daofu	NEAR	nthɑ ne	near	OLD	n tʰ ɑ + n e	1355	1355
29720	Dulong	NEAR	tɯi⁵³	near	OLD	t ɯ i ⁵³	1566	1566
29962	Tibetan_Batang	NEAR	thɑʔ⁵³thũ¹³thũ⁵⁵	near	OLD	tʰ ɑ ʔ ⁵³ + tʰ ũ ∼ ¹³ + tʰ ũ ∼ ⁵⁵	1657	1657
43436	Rongpo	NEAR	litɔ	near	OLD	l i t ɔ	1773	1773
31605	Tibetan_Alike	NEAR	thak ȵe	near	OLD	tʰ a k _ ȵ e	7	7
31760	Zhaba_Daofu_County	NEAR	ȵʌ⁵⁵ʐu³³	near	OLD	ȵ ʌ ⁵⁵ + ʐ u ³³	7	7
31862	Darang_Taraon	NEAR	gɑ⁵⁵ɑ⁵⁵	near	OLD	g ɑ ⁵⁵ + ɑ ⁵⁵	2314	2314
#
34886	Motuo_Menba	NECK	ŋaŋ	neck	OLD	ŋ a ŋ	21	21
33137	Bokar	NECK	lɯŋ guŋ	neck	OLD	l ɯ ŋ + g u ŋ	122	122
33138	Bokar	NECK	lɯŋ poŋ	neck	OLD	l ɯ ŋ + p o ŋ	122	122
33151	Jingpho	NECK	tuʔ³¹	neck	OLD	t u ʔ ³¹	2603	2603
34100	Tibetan_Alike	NECK	rke	neck	OLD	r k e	695	695
40927	Old_Chinese	NECK	kədˤok←s		OLD	k ə + dˤ o k + s	2603	2603
41177	Old_Burmese	NECK	lañ		OLD	l a ɲ	122	122
41690	Wobzi_Khroskyabs	NECK	fqə̂		OLD	f q ə̂	695	695
41957	Chepang	NECK	kek	neck	OLD	k e k	3860	3860
42210	Garo	NECK	git-ok	neck; throat (n)	OLD	g i t o k	2603	2603
42515	Thulung	NECK	lʌktsa		OLD	l ʌ k ts a	122	122
34411	Yidu	NECK	ɕeŋ⁵⁵bɹɑ⁵⁵	neck	OLD	ɕ e ŋ ⁵⁵ + b ɹ ɑ ⁵⁵	2880	2880
42788	Hakha_Chin	NECK	hngawng	neck (n.)	OLD	ŋ̊ ôo/o ŋ	21	21
42900	Old_Tibetan	NECK	mdʑiŋ.pa		OLD	m dʑ i ŋ + p a +	122	122
43016	Bunan	NECK	kʰaŋgul	neck	OLD	kʰ a ŋ g u l	216	216
43174	Old_Tibetan	NECK	mgul		OLD	m g u l	216	216
43297	Byangsi	NECK	koŋkro	back of skull, neck	OLD	k o ŋ k r o	398	398
33087	Lisu	NECK	kɯ⁵⁵tsi⁵⁵	neck	OLD	k ɯ ⁵⁵ + ts i ⁵⁵	2581	2581
43516	Rongpo	NECK	məRgini, məNgini	nape of the neck	OLD	m ə ɽ g i n i	533	533
43743	Kulung	NECK	pɔi	neck (n.)	OLD	p ɔ i	2937	2937
43990	Bantawa	NECK	pot	neck, throat (outside, front of the neck)	OLD	p o t	2937	2937
44437	Rangoon	NECK	lɛ²²pĩ⁵⁵		OLD	l ɛ ²² + p ĩ ∼ ⁵⁵	122	122
45383	Achang_Longchuan	NECK	laŋ³¹tsəŋ³¹	neck	OLD	l a ŋ ³¹ + ts ə ŋ ³¹	122	122
45385	Bola	NECK	laŋ⁵⁵taŋ³¹	neck	OLD	l a ŋ ⁵⁵ + t a ŋ ³¹	122	122
45387	Maru	NECK	laŋ³¹tsaŋ³⁵	neck	OLD	l a ŋ ³¹ + ts a ŋ ³⁵	122	122
45805	Bahing	NECK	lɛpsy	neck (n)	OLD	l ɛ p s y	1406	1406
45806	Bahing	NECK	sørø, syry	neck (n)	OLD	s ø r ø	1407	1407
46040	Lushai	NECK	nghâwng	neck	OLD	ŋ̊ a w ŋ	21	21
34759	Tibetan_Xiahe	NECK	hke tə	neck	OLD	h k e _ t ə	695	695
46912	Beijing	NECK	puɔ³⁵tsɿ⁰	neck	OLD	p u ɔ ³⁵ ts ɿ ⁰	1806	1806
46913	Guangzhou	NECK	kɛŋ³⁵	neck	OLD	k ɛ ŋ ³⁵	1807	1807
46914	Chaozhou	NECK	am³⁵		OLD	a m ³⁵	1808	1808
46916	Jieyang	NECK	am³⁵		OLD	a m ³⁵	1808	1808
47656	Ukhrul	NECK	ʔa-kʰoŋ	neck	OLD	ʔ a + kʰ o ŋ	10233	10233
47863	Hayu	NECK	kho◦bori	neck (n)	OLD	kʰ o + b o r i	2088	2088
47864	Hayu	NECK	tshiː◦ri	neck (n)	OLD	tsʰ iː + r i	2088	2088
48435	Mikir	NECK	chethōk		OLD	ch e tʰ ō/oː k	2603	2603
48543	Rabha	NECK	tok-raŋ	neck	OLD	t o k + r a ŋ	2603	2603
48739	Xiandao	NECK	lɤŋ³¹tsɤŋ³¹		OLD	l ɤ ŋ ³¹ ts ɤ ŋ ³¹	122	122
48740	Lashi	NECK	ləŋ³¹tsəŋ³³		OLD	l ə ŋ ³¹ + ts ə ŋ ³³	122	122
48778	Atsi	NECK	liŋ⁵¹tsiŋ²¹		OLD	l i ŋ ⁵¹ + ts i ŋ ²¹	122	122
16644	Old_Tibetan	NECK	ske	neck	OLD	s k e	695	695
16657	Khaling	NECK	takʦhu	neck	OLD	t a k tsʰ u	2565	2565
16658	Limbu	NECK	sitla	neck	OLD	s i t l a	2566	2566
16673	Japhug	NECK	tɯ-mke	neck	OLD	t ɯ + m k e	695	695
16677	Tangut	NECK	ljwịj¹	neck	OLD	l j w ị/i j ¹	122	122
46917	Xingning	NECK	kiaŋ²¹kin⁴⁵		OLD	k i a ŋ ²¹ k i n ⁴⁵	1807	1807
27390	rGyalrong_Maerkang	NECK	tə mki	neck	OLD	t ə _ m k i	695	695
27684	Tibetan_Lhasa	NECK	ke⁵⁵	neck	OLD	k e ⁵⁵	695	695
27685	Tibetan_Lhasa	NECK	tɕiŋ¹³pə⁵⁵	neck (back of, hindneck, nape)	OLD	tɕ i ŋ ¹³ + p ə ⁵⁵	122	122
28622	Daofu	NECK	vɮe	neck	OLD	v ɮ e	122	122
29063	Dulong	NECK	pɯ³¹jɔŋ⁵³	neck	OLD	p ɯ ³¹ + j ɔ ŋ ⁵³	1295	1295
29302	Tibetan_Batang	NECK	ke⁵³	neck	OLD	k e ⁵³	695	695
31173	Zhaba_Daofu_County	NECK	dei⁵⁵	neck	OLD	d e i ⁵⁵	3038	3038
31307	Darang_Taraon	NECK	pɑ³¹ŋ̊ŋ⁵⁵	neck	OLD	p ɑ ³¹ + ŋ̊ ŋ ⁵⁵	2112	2112
46915	Longgang	NECK	kiaŋ³²		OLD	k i a ŋ ³²	1807	1807
#
44	Gyalsumdo	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
307	Jirel	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
567	Kagate	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
821	Lowa	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
1078	Nubri	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
1330	Sherpa	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
1575	Tsum	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
1838	Yolmo	NEEDLE (FOR SEWING)	kʰap	Needle:High	NEW	kʰ a p	0	0
35578	Tibetan_Xiahe	NEEDLE (FOR SEWING)	khap	needle	OLD	kʰ a p	10231	10231
33410	Lisu	NEEDLE (FOR SEWING)	ɣo̱³¹	needle	OLD	ɣ o̠ ³¹	10231	10231
33468	Bokar	NEEDLE (FOR SEWING)	pɯ ɕiː	needle	OLD	p ɯ + ɕ iː	2664	2664
40383	Khaling	NEEDLE (FOR SEWING)	ʦɵmɛ		OLD	ts ɵ m ɛ	3376	3376
40384	Limbu	NEEDLE (FOR SEWING)	sɔmmet		OLD	s ɔ m m e t	819	819
40928	Old_Chinese	NEEDLE (FOR SEWING)	tkəm		OLD	t + k ə m	10231	10231
41178	Old_Burmese	NEEDLE (FOR SEWING)	ʔap		OLD	ʔ a p	10231	10231
41691	Wobzi_Khroskyabs	NEEDLE (FOR SEWING)	ʁɑ̂v		OLD	ʁ ɑ̂ v	10231	10231
41958	Chepang	NEEDLE (FOR SEWING)	gyap	needle	OLD	g j a p	10231	10231
42211	Garo	NEEDLE (FOR SEWING)	sil-eng-si	needle (n)	OLD	s i l + e ŋ + s i	3983	3983
42516	Thulung	NEEDLE (FOR SEWING)	tsʉlbi		OLD	ts ʉ l b i	3376	3376
34450	Tibetan_Alike	NEEDLE (FOR SEWING)	khap	needle	OLD	kʰ a p	10231	10231
43018	Bunan	NEEDLE (FOR SEWING)	kʰep	needle (middle size)	OLD	kʰ e p	10231	10231
43517	Rongpo	NEEDLE (FOR SEWING)	kheb	needle	OLD	kʰ e b	10231	10231
43744	Kulung	NEEDLE (FOR SEWING)	chamei	needle (n.)	OLD	tʃʰ a m e i	3376	3376
43991	Bantawa	NEEDLE (FOR SEWING)	lupmit	needle, pin	OLD	l u p m i t	819	819
44243	Maru	NEEDLE (FOR SEWING)	ŋɛ̱ʔ⁵⁵	needle	OLD	ŋ ɛ̰ ʔ ⁵⁵	10231	10231
44559	Rangoon	NEEDLE (FOR SEWING)	ɑʔ⁴		OLD	ɑ ʔ ⁴	10231	10231
45388	Achang_Longchuan	NEEDLE (FOR SEWING)	ap⁵⁵	needle	OLD	a p ⁵⁵	10231	10231
45389	Atsi	NEEDLE (FOR SEWING)	ap⁵⁵	needle	OLD	a p ⁵⁵	10231	10231
45390	Bola	NEEDLE (FOR SEWING)	ŋɛ̱ʔ⁵⁵	needle	OLD	ŋ ɛ̰ ʔ ⁵⁵	10231	10231
45391	Lashi	NEEDLE (FOR SEWING)	ŋa̱p⁵⁵	needle	OLD	ŋ a̰ p ⁵⁵	10231	10231
45393	Xiandao	NEEDLE (FOR SEWING)	ap⁵⁵	needle	OLD	a p ⁵⁵	10231	10231
45807	Bahing	NEEDLE (FOR SEWING)	lymdze	needle (n)	OLD	l y m d z e	1408	1408
46041	Lushai	NEEDLE (FOR SEWING)	hriau	needle (n)	OLD	r̥ i a u	1537	1537
46918	Beijing	NEEDLE (FOR SEWING)	tʂɘn⁵⁵	needle	OLD	ʈʂ ɘ n ⁵⁵	10231	10231
46919	Guangzhou	NEEDLE (FOR SEWING)	tsɐm⁵³	needle	OLD	ts ɐ m ⁵³	10231	10231
46920	Chaozhou	NEEDLE (FOR SEWING)	tsam³³		OLD	ts a m ³³	10231	10231
46921	Longgang	NEEDLE (FOR SEWING)	tsɪn³³		OLD	ts ɪ n ³³	10231	10231
46922	Jieyang	NEEDLE (FOR SEWING)	tsam³³		OLD	ts a m ³³	10231	10231
46923	Xingning	NEEDLE (FOR SEWING)	tʂum⁴⁵		OLD	ʈʂ u m ⁴⁵	10231	10231
47657	Ukhrul	NEEDLE (FOR SEWING)	kə-pim	needle	OLD	k ə + p i m	29728	29728
47865	Hayu	NEEDLE (FOR SEWING)	tsuxtsum	needle (n)	OLD	ts u x ts u m	3376	3376
48081	Tangut	NEEDLE (FOR SEWING)	ɣa		OLD	ɣ a	10231	10231
48402	Mikir	NEEDLE (FOR SEWING)	ingprim		OLD	i ng p r i m	29728	29728
48659	Rabha	NEEDLE (FOR SEWING)	bin-dzi	needle	OLD	b i n + dz i	10413	10413
16697	Old_Tibetan	NEEDLE (FOR SEWING)	kʰab		OLD	kʰ a b	10231	10231
16726	Japhug	NEEDLE (FOR SEWING)	taqaβ		OLD	t a q a β	10231	10231
26850	Motuo_Menba	NEEDLE (FOR SEWING)	kham	needle	OLD	kʰ a m	10231	10231
27053	Jingpho	NEEDLE (FOR SEWING)	să⁵⁵mjit⁵⁵	needle	OLD	s ă ⁵⁵ + m j i t ⁵⁵	819	819
42789	Hakha_Chin	NEEDLE (FOR SEWING)	1. thim	needle (n.)	OLD	tʰ r ı̂/i m	29728	29728
27862	Daofu	NEEDLE (FOR SEWING)	ʁɑr	needle	OLD	ʁ ɑ r	10231	10231
28037	Tibetan_Lhasa	NEEDLE (FOR SEWING)	khəp⁵²	needle	OLD	kʰ ə p ⁵²	10231	10231
29929	Yidu	NEEDLE (FOR SEWING)	khɯu⁵³	needle	OLD	kʰ ɯ u ⁵³	2981	2981
31182	rGyalrong_Maerkang	NEEDLE (FOR SEWING)	tɑ kɑp	needle	OLD	t ɑ _ k ɑ p	10231	10231
29415	Dulong	NEEDLE (FOR SEWING)	ɑp⁵⁵	needle	OLD	ɑ p ⁵⁵	10231	10231
31778	Tibetan_Batang	NEEDLE (FOR SEWING)	khɑuʔ⁵³	needle	OLD	kʰ ɑ u ʔ ⁵³	10231	10231
32005	Zhaba_Daofu_County	NEEDLE (FOR SEWING)	vje⁵⁵	needle	OLD	v j e ⁵⁵	2344	2344
#
143	Gyalsumdo	NEW	sampa	New:Mid-High	NEW	s a m p a	0	0
402	Jirel	NEW	samba	New:High	NEW	s a m b a	0	0
660	Kagate	NEW	samba	New:High	NEW	s a m b a	0	0
916	Lowa	NEW	sawa	New:Mid	NEW	s a w a	0	0
1169	Nubri	NEW	sampa	New:Mid	NEW	s a m p a	0	0
1423	Sherpa	NEW	samba	New:Mid-Low	NEW	s a m b a	0	0
1666	Tsum	NEW	samba	New:High	NEW	s a m b a	0	0
1930	Yolmo	NEW	samba	New:High	NEW	s a m b a	0	0
34854	Lisu	NEW	ʃi̱³¹	new	OLD	ʃ i̠ ³¹	2944	2944
35085	Yidu	NEW	me⁵⁵eŋ⁵⁵	new	OLD	m e ⁵⁵ + e ŋ ⁵⁵	2881	2881
33970	Zhaba_Daofu_County	NEW	se⁵⁵pi⁵⁵	new	OLD	s e ⁵⁵ + p i ⁵⁵	23	23
41092	Old_Burmese	NEW	sac		OLD	s a c	997	997
41692	Wobzi_Khroskyabs	NEW	çsæ̂rpɑ		OLD	ç s æ̂ r p ɑ	23	23
41959	Chepang	NEW	nə.ya	new (<N)	OLD	n ə + j a	3861	3861
42212	Garo	NEW	git-al	new (vi)	OLD	g i t a l	29729	29729
42433	Thulung	NEW	la:le		OLD	l aː l e	4062	4062
34413	Darang_Taraon	NEW	miŋ⁵³iŋ⁵⁵	new	OLD	m i ŋ ⁵³ + i ŋ ⁵⁵	2881	2881
42790	Hakha_Chin	NEW	thar , a tharmi	new (adj.)	OLD	tʰ â/a r + tʰ ǎ/a r	23	23
43072	Bunan	NEW	nuj	new	OLD	n u j	257	257
43213	Byangsi	NEW	nu:dɛ	new	OLD	n uː d ɛ	257	257
43992	Bantawa	NEW	nuŋwa	new	OLD	n u ŋ w a	257	257
44589	Rangoon	NEW	tθiʔ⁴		OLD	tθ i ʔ ⁴	997	997
45394	Achang_Longchuan	NEW	ʂək⁵⁵	new	OLD	ʂ ə k ⁵⁵	997	997
45395	Atsi	NEW	a²¹sik⁵⁵	new	OLD	a ²¹ + s i k ⁵⁵	997	997
45396	Bola	NEW	sak⁵⁵	new	OLD	s a k ⁵⁵	997	997
45399	Xiandao	NEW	ʂɯk⁵⁵	new	OLD	ʂ ɯ k ⁵⁵	997	997
45737	Bahing	NEW	ninta	new (adj)	OLD	n i n t a	1378	1378
45952	Lushai	NEW	thar	new	OLD	tʰ a r	23	23
46406	Beijing	NEW	ɕiɘn⁵⁵		OLD	ɕ i ɘ n ⁵⁵	1679	1679
46407	Guangzhou	NEW	sɐn⁵³		OLD	s ɐ n ⁵³	1679	1679
46408	Chaozhou	NEW	siŋ³³		OLD	s i ŋ ³³	1679	1679
46409	Longgang	NEW	sɪn³³		OLD	s ɪ n ³³	1679	1679
46410	Jieyang	NEW	sɛŋ³³		OLD	s ɛ ŋ ³³	1679	1679
46411	Xingning	NEW	ɕin⁴⁵		OLD	ɕ i n ⁴⁵	1679	1679
47585	Ukhrul	NEW	kə-tʰɐr	new	OLD	k ə + tʰ ɐ r	23	23
47791	Hayu	NEW	neːsi	new (adj)	OLD	n eː s i	2173	2173
48362	Mikir	NEW	mī		OLD	m iː	10414	10414
48686	Rabha	NEW	pi-dan	new	OLD	p i + d a n	29730	29730
40929	Old_Chinese	NEW	stsʰin		OLD	s + tsʰ i n	1679	1679
16750	Old_Tibetan	NEW	gsar-	new	OLD	g s a r +	23	23
16763	Khaling	NEW	nu:ri	new	OLD	n uː r i	257	257
16764	Limbu	NEW	sɔŋ	new	OLD	s ɔ ŋ	2601	2601
16779	Japhug	NEW	ɕɤɣ	new	OLD	ɕ ɤ ɣ	997	997
16783	Tangut	NEW	sjiw¹	new	OLD	s j i w ¹	997	997
45397	Lashi	NEW	sə̱ːk⁵⁵	new	OLD	s ə̰ː k ⁵⁵	997	997
45398	Maru	NEW	sa̱k⁵⁵	new	OLD	s a̰ k ⁵⁵	997	997
43437	Rongpo	NEW	nu:də	new	OLD	n uː d ə	257	257
27050	Jingpho	NEW	n³¹nan³³	new	OLD	n ³¹ + n a n ³³	1768	1768
27201	Motuo_Menba	NEW	siŋ ma	new	OLD	s i ŋ _ m a	577	577
27812	Tibetan_Xiahe	NEW	sho ma	new	OLD	sʰ o _ m a	23	23
28050	rGyalrong_Maerkang	NEW	kə ʃək|	new	OLD	k ə _ ʃ ə k	997	997
28403	Tibetan_Lhasa	NEW	saː⁵⁵pa⁵⁵	new	OLD	s aː ⁵⁵ + p a ⁵⁵	23	23
28682	Bokar	NEW	nɯ tiː	new	OLD	n ɯ + t iː	3482	3482
34780	Tibetan_Alike	NEW	sho mæ	new	OLD	sʰ o _ m æ	23	23
28850	Daofu	NEW	xso xso	new	OLD	x s o + x s o	23	23
30025	Tibetan_Batang	NEW	sɛ⁵⁵ba⁵³	new	OLD	s ɛ ⁵⁵ + b a ⁵³	23	23
32243	Dulong	NEW	ɑŋ⁵⁵ɕɑɹ⁵⁵	new	OLD	ɑ ŋ ⁵⁵ + ɕ ɑ ɹ ⁵⁵	23	23
#
131	Gyalsumdo	NIGHT	tsʰemu	Night:Mid-High	NEW	t sʰ e m u	0	0
391	Jirel	NIGHT	ŋɡwase	Night:	NEW	ŋ ɡ w a s e	0	0
649	Kagate	NIGHT	komu	Night:Low-Rise	NEW	k o m u	0	0
905	Lowa	NIGHT	tsʰemo	Night:Mid	NEW	t sʰ e m o	0	0
1158	Nubri	NIGHT	tsʰen̪	Night:Mid	NEW	t sʰ e n̪	0	0
1412	Sherpa	NIGHT	tsʰemu	Night:Mid	NEW	t sʰ e m u	0	0
1655	Tsum	NIGHT	n̪umu	Night:Low-Rise	NEW	n̪ u m u	0	0
1919	Yolmo	NIGHT	kuŋmu	Night:Low-Rise	NEW	k u ŋ m u	0	0
#
174	Gyalsumdo	NINE	ku	Nine:Mid	NEW	k u	0	0
